"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年47週
"集計期間終了週",2004年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","30","28","58","178"
"RSウイルス感染症","14","7","21","142"
"咽頭結膜熱","9","7","16","142"
"Ａ群溶血性レンサ球菌咽頭炎","59","36","95","142"
"感染性胃腸炎","398","389","787","142"
"水痘","85","63","148","142"
"手足口病","73","75","148","142"
"伝染性紅斑","11","12","23","142"
"突発性発しん","31","32","63","142"
"百日咳","0","0","0","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","5","6","11","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","34","38","72","142"
"不明発しん症","2","5","7","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","5","1","6","14"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","5","2","7","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
