"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2007年20週
"集計期間終了週",2007年20週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","22","12","34","285"
"RSウイルス感染症","2","2","4","150"
"咽頭結膜熱","56","37","93","150"
"Ａ群溶血性レンサ球菌咽頭炎","218","171","389","150"
"感染性胃腸炎","413","344","757","150"
"水痘","152","123","275","150"
"手足口病","16","8","24","150"
"伝染性紅斑","33","44","77","150"
"突発性発しん","67","41","108","150"
"百日咳","0","2","2","150"
"風しん","1","1","2","150"
"ヘルパンギーナ","13","16","29","150"
"麻しん（成人麻しん以外）","18","17","35","150"
"流行性耳下腺炎","27","18","45","150"
"不明発しん症","7","11","18","150"
"川崎病","1","5","6","150"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","12","12","24","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","6","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","10","12","22","25"
