"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年10週"
"集計期間終了週","2012年10週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","173","3","5","12","74","12","0","0","6","1","0","1","0","0","0","1","0","0","0","0","4","","","","","",""
"区南部","327","4","3","22","127","6","0","0","6","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","374","2","1","53","114","6","0","1","5","0","0","0","0","0","0","0","0","0","0","0","5","","","","","",""
"区西部","313","2","1","17","90","11","0","0","2","0","0","4","2","0","0","1","0","0","2","0","0","","","","","",""
"区西北部","470","3","3","17","97","16","1","0","8","0","0","4","2","0","0","0","0","0","0","0","1","","","","","",""
"区東北部","440","1","2","29","158","24","0","3","8","0","1","3","1","0","0","3","0","0","6","0","2","","","","","",""
"区東部","396","2","0","43","149","18","1","1","6","0","1","0","4","1","0","1","0","0","0","0","3","","","","","",""
"西多摩","183","0","0","11","19","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","745","4","4","70","139","19","0","4","6","0","0","6","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","309","4","0","20","68","11","0","1","3","0","0","1","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","488","1","1","27","85","11","0","4","9","0","0","1","1","0","0","0","2","1","0","0","2","","","","","",""
"北多摩北部","448","0","2","18","85","21","0","0","4","0","0","0","1","0","0","1","0","0","2","0","0","","","","","",""
"島しょ","20","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4686","26","22","339","1205","156","2","17","63","1","2","28","14","2","0","7","2","1","10","0","19","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年10週"
"集計期間終了週","2012年10週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","206","1","1","17","70","7","0","0","2","1","0","1","0","0","0","1","0","0","1","0","4","","","","","",""
"区南部","312","1","3","22","124","8","0","0","3","0","0","11","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","387","2","2","43","94","2","0","1","3","0","0","1","0","0","0","0","0","0","0","0","3","","","","","",""
"区西部","316","5","1","18","105","11","0","0","2","0","0","1","2","1","0","1","0","0","2","0","0","","","","","",""
"区西北部","463","4","1","4","91","8","1","1","6","1","0","3","1","0","0","1","0","0","1","0","1","","","","","",""
"区東北部","436","1","2","30","122","24","0","3","7","1","1","3","1","0","0","3","0","0","2","0","1","","","","","",""
"区東部","435","2","3","28","147","13","1","2","7","1","1","1","1","1","0","1","0","0","0","0","1","","","","","",""
"西多摩","181","0","0","8","30","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","650","4","5","55","117","28","0","2","5","0","1","7","1","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","331","1","0","9","56","9","0","1","3","1","0","3","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","466","1","2","17","60","14","0","3","4","1","0","1","1","0","0","0","2","1","3","0","1","","","","","",""
"北多摩北部","444","0","2","17","66","21","0","2","4","0","0","1","1","0","0","1","0","0","2","0","0","","","","","",""
"島しょ","14","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4641","22","22","270","1082","147","2","18","46","6","3","33","11","3","0","8","2","1","11","0","14","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年10週"
"集計期間終了週","2012年10週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","379","4","6","29","144","19","0","0","8","1","0","2","0","0","0","1","0","0","1","0","4","32","20","2","4","4","0"
"区南部","639","5","3","44","251","14","0","0","9","0","0","19","2","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","761","2","3","96","208","8","0","1","8","0","0","1","0","0","0","0","0","0","0","0","8","40","25","4","3","3","0"
"区西部","629","7","1","35","195","22","0","0","4","0","0","5","2","1","0","1","0","0","4","0","0","39","25","3","4","4","0"
"区西北部","933","7","4","21","188","24","1","1","14","1","0","7","3","0","0","1","0","0","1","0","1","56","35","6","2","2","0"
"区東北部","876","1","2","59","280","48","0","6","15","1","1","3","1","0","0","3","0","0","8","0","3","40","25","4","1","1","0"
"区東部","831","4","3","71","296","31","1","3","13","1","1","1","5","1","0","2","0","0","0","0","4","41","26","4","1","1","0"
"西多摩","364","0","0","19","49","3","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","1395","8","9","125","256","47","0","6","11","0","1","13","3","0","0","0","0","0","0","0","1","45","28","4","1","1","0"
"北多摩西部","640","5","0","29","124","20","0","1","6","1","0","4","0","1","0","0","0","0","0","0","2","21","14","2","1","1","0"
"北多摩南部","954","2","3","44","145","25","0","7","13","1","0","1","1","0","0","0","2","2","3","0","3","33","21","3","3","3","0"
"北多摩北部","892","0","2","35","151","42","0","2","8","0","0","1","1","0","0","2","0","0","4","0","0","23","15","2","2","2","0"
"島しょ","34","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","9327","45","36","609","2287","303","2","31","109","6","3","57","19","3","0","10","2","2","21","0","26","419","264","38","25","25","0"


