"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2013年18週
"集計期間終了週",2013年18週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","143","168","311","399"
"RSウイルス感染症","10","9","19","251"
"咽頭結膜熱","39","28","67","251"
"Ａ群溶血性レンサ球菌咽頭炎","221","172","393","251"
"感染性胃腸炎","647","650","1297","251"
"水痘","77","75","152","251"
"手足口病","12","11","23","251"
"伝染性紅斑","16","18","34","251"
"突発性発しん","59","53","112","251"
"百日咳","1","0","1","251"
"ヘルパンギーナ","7","5","12","251"
"流行性耳下腺炎","18","12","30","251"
"不明発しん症","8","8","16","251"
"川崎病","1","2","3","251"
"急性出血性結膜炎","0","0","0","35"
"流行性角結膜炎","7","6","13","35"
"細菌性髄膜炎","1","0","1","24"
"無菌性髄膜炎","1","1","2","24"
"マイコプラズマ肺炎","7","5","12","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","1","0","1","25"
