"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年52週
"集計期間終了週",2010年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","315","261","576","276"
"RSウイルス感染症","45","53","98","147"
"咽頭結膜熱","39","26","65","147"
"Ａ群溶血性レンサ球菌咽頭炎","97","89","186","147"
"感染性胃腸炎","571","553","1124","147"
"水痘","89","71","160","147"
"手足口病","8","4","12","147"
"伝染性紅斑","24","31","55","147"
"突発性発しん","19","18","37","147"
"百日咳","4","2","6","147"
"ヘルパンギーナ","1","2","3","147"
"流行性耳下腺炎","17","19","36","147"
"不明発しん症","2","1","3","147"
"川崎病","2","0","2","147"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","14","9","23","37"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","2","5","7","23"
"クラミジア肺炎(オウム病は除く)","1","0","1","23"
