"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年11月"
"集計期間終了月","2000年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","5","1","10","0","0","11","5","0","",""
"区南部","2","0","0","0","0","1","1","0","0","",""
"区西南部","7","1","1","2","0","0","16","5","0","",""
"区西部","23","4","10","19","0","2","26","1","3","",""
"区西北部","24","5","8","4","0","1","8","1","0","",""
"区東北部","5","2","1","6","0","0","0","0","0","",""
"区東部","26","8","3","22","0","0","1","0","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","0","",""
"北多摩西部","0","1","1","10","0","0","0","0","0","",""
"北多摩南部","8","3","3","8","0","2","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","2","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","106","29","28","81","0","6","69","14","4","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年11月"
"集計期間終了月","2000年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","41","29","3","7","21","1","7","2","0","",""
"区南部","1","0","0","0","0","0","0","0","0","",""
"区西南部","0","0","0","0","0","0","11","3","0","",""
"区西部","34","13","10","6","1","0","13","2","0","",""
"区西北部","13","4","0","7","1","0","3","0","0","",""
"区東北部","3","0","0","0","1","0","0","0","0","",""
"区東部","4","0","1","1","2","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","10","3","1","1","2","0","4","0","1","",""
"北多摩西部","5","0","0","0","1","0","0","0","0","",""
"北多摩南部","4","5","1","2","0","1","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","4","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","115","54","16","24","29","2","43","8","1","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2000年11月"
"集計期間終了月","2000年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","52","34","4","17","21","1","18","7","0","7","5"
"区南部","3","0","0","0","0","1","1","0","0","5","1"
"区西南部","7","1","1","2","0","0","27","8","0","4","4"
"区西部","57","17","20","25","1","2","39","3","3","6","4"
"区西北部","37","9","8","11","1","1","11","1","0","6","2"
"区東北部","8","2","1","6","1","0","0","0","0","2","0"
"区東部","30","8","4","23","2","0","2","0","1","3","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","10","3","1","1","2","0","10","0","1","4","1"
"北多摩西部","5","1","1","10","1","0","0","0","0","2","1"
"北多摩南部","12","8","4","10","0","3","0","0","0","1","2"
"北多摩北部","0","0","0","0","0","0","4","3","0","0","3"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","221","83","44","105","29","8","112","22","5","41","25"


