"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年9週"
"集計期間終了週","2006年9週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","30","0","5","7","39","11","0","2","3","0","0","0","0","6","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","42","0","3","30","89","12","1","2","3","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","31","0","1","6","59","4","0","6","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区西部","56","0","0","15","73","10","0","1","3","0","0","0","0","5","0","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","53","0","1","19","38","10","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","39","0","0","19","26","18","0","1","4","0","0","0","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","32","0","7","28","46","7","0","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","12","1","1","2","7","3","1","0","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","54","0","3","21","69","8","0","1","1","0","0","2","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","18","0","0","0","8","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","39","0","1","7","37","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","42","0","0","11","33","1","0","2","3","0","0","6","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","452","1","22","170","524","89","2","20","26","0","0","8","1","47","5","0","0","2","0","0","1","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年9週"
"集計期間終了週","2006年9週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","17","1","2","5","45","7","0","2","3","0","0","4","0","3","0","0","0","4","0","0","0","0","0","","","","","",""
"区南部","32","0","2","25","88","8","1","8","4","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","35","0","1","9","58","6","0","4","2","0","0","0","0","2","2","0","0","0","0","1","0","0","0","","","","","",""
"区西部","51","2","1","8","72","14","0","1","3","0","0","0","0","2","1","0","0","2","0","0","1","0","0","","","","","",""
"区西北部","48","0","1","12","29","9","1","3","5","0","0","0","0","3","0","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","51","0","0","18","32","13","0","2","3","0","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"区東部","26","0","4","26","37","12","0","2","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","19","1","1","1","8","3","1","1","1","0","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","48","0","1","29","47","13","0","1","4","0","0","1","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","15","0","1","0","9","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","52","0","1","5","33","3","0","1","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","43","0","1","5","22","1","0","2","3","0","0","2","0","7","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","3","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","440","4","16","145","480","94","3","29","34","0","0","8","1","43","7","0","0","8","0","1","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年9週"
"集計期間終了週","2006年9週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
