"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年5月"
"集計期間終了月","2007年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","7","0"
"1～4歳","0","0","0","0","0","0","3","26","0"
"5～9歳","0","0","0","0","0","0","2","3","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","5","1","0","2","0","0","2","0","0"
"20～24歳","13","3","2","13","0","0","0","0","0"
"25～29歳","23","7","8","21","0","0","1","0","0"
"30～34歳","19","6","10","16","0","0","4","1","0"
"35～39歳","22","6","7","15","0","2","0","0","0"
"40～44歳","9","4","5","8","0","0","3","1","1"
"45～49歳","11","7","5","3","0","1","1","1","0"
"50～54歳","2","4","1","3","0","1","4","0","0"
"55～59歳","5","1","0","0","0","1","7","1","0"
"60～64歳","2","1","1","0","0","0","11","2","0"
"65～69歳","0","0","0","0","0","0","9","0","0"
"70歳以上","0","0","0","0","0","0","49","7","2"
"合計","111","40","39","81","0","5","105","50","3"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年5月"
"集計期間終了月","2007年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","6","0"
"1～4歳","0","0","0","0","0","0","3","24","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","1","0"
"15～19歳","9","1","3","1","1","0","1","0","0"
"20～24歳","39","11","9","3","4","0","0","0","0"
"25～29歳","32","7","9","1","3","2","1","0","0"
"30～34歳","18","7","2","0","4","0","2","0","0"
"35～39歳","6","2","5","0","2","0","4","0","1"
"40～44歳","4","2","2","2","1","0","1","1","0"
"45～49歳","2","3","0","0","1","0","0","1","0"
"50～54歳","0","2","1","0","0","0","4","0","0"
"55～59歳","0","2","1","0","1","0","1","0","0"
"60～64歳","0","2","0","0","1","0","2","1","0"
"65～69歳","0","0","0","0","0","0","2","1","0"
"70歳以上","0","0","1","0","0","0","30","3","3"
"合計","110","39","33","7","18","2","57","39","4"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年5月"
"集計期間終了月","2007年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","13","0"
"1～4歳","0","0","0","0","0","0","6","50","0"
"5～9歳","0","0","0","0","0","0","3","4","0"
"10～14歳","0","0","0","0","0","0","1","2","0"
"15～19歳","14","2","3","3","1","0","3","0","0"
"20～24歳","52","14","11","16","4","0","0","0","0"
"25～29歳","55","14","17","22","3","2","2","0","0"
"30～34歳","37","13","12","16","4","0","6","1","0"
"35～39歳","28","8","12","15","2","2","4","0","1"
"40～44歳","13","6","7","10","1","0","4","2","1"
"45～49歳","13","10","5","3","1","1","1","2","0"
"50～54歳","2","6","2","3","0","1","8","0","0"
"55～59歳","5","3","1","0","1","1","8","1","0"
"60～64歳","2","3","1","0","1","0","13","3","0"
"65～69歳","0","0","0","0","0","0","11","1","0"
"70歳以上","0","0","1","0","0","0","79","10","5"
"合計","221","79","72","88","18","7","162","89","7"
"定点数","55","55","55","55","55","55","25","25","25"


