"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年1週"
"集計期間終了週","2006年1週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","2","6","0","0","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","6","2","0","0","22","6","0","0","7","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"1歳","15","0","1","2","50","16","2","2","3","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"2歳","14","2","3","3","48","17","0","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"3歳","17","0","2","5","32","18","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","7","0","2","6","32","9","0","5","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"5歳","10","0","1","12","27","9","0","1","0","0","0","0","0","10","1","0","0","0","0","0","1","0","0"
"6歳","13","0","1","4","28","6","0","3","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0"
"7歳","11","0","0","4","15","4","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"8歳","9","0","0","2","10","1","0","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"9歳","8","0","0","5","14","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","9","0","0","3","45","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"15～19歳","7","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","32","0","1","4","91","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40～49歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50～59歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60～69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","261","10","11","50","430","91","3","22","13","0","0","1","0","51","6","1","0","4","0","0","1","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年1週"
"集計期間終了週","2006年1週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","1","3","0","0","1","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","6","6","0","0","22","7","0","0","7","0","0","0","0","0","4","2","0","0","0","0","0","0","0"
"1歳","12","3","0","1","44","22","1","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"2歳","14","1","1","4","37","12","0","0","3","0","0","0","0","4","1","0","0","1","0","0","1","0","0"
"3歳","11","0","0","2","32","18","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"4歳","5","0","1","4","20","20","0","4","1","0","0","0","0","6","2","0","0","0","0","0","0","0","0"
"5歳","15","0","0","9","24","18","0","5","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0"
"6歳","9","0","0","4","19","8","1","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"7歳","8","0","1","2","18","6","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"8歳","3","0","0","2","19","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"9歳","7","0","0","2","8","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10～14歳","14","0","0","5","41","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15～19歳","8","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","44","0","0","5","147","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40～49歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","253","13","3","40","447","117","3","15","16","0","0","1","0","61","8","3","0","2","0","0","1","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2006年1週"
"集計期間終了週","2006年1週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","9","0","0","7","6","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","12","8","0","0","44","13","0","0","14","0","0","0","0","0","7","2","0","0","0","0","0","0","0"
"1歳","27","3","1","3","94","38","3","2","7","0","0","1","0","1","3","0","0","0","0","0","0","0","0"
