"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年4週"
"集計期間終了週","2002年4週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","0","0","0","4","3","0","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"～1歳","1","0","0","0","40","5","0","0","20","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","13","0","0","1","62","30","1","0","13","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","12","0","1","0","46","18","2","3","0","0","0","1","0","2","1","1","0","1","0","0","0","0","0","0"
"3歳","22","0","0","8","59","12","1","5","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"4歳","23","0","0","6","52","8","1","2","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0"
"5歳","23","0","0","9","60","8","0","3","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"6歳","15","0","0","13","37","8","0","0","0","0","0","2","0","7","0","0","0","1","0","0","0","0","0","0"
"7歳","14","0","0","12","35","3","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","9","0","0","5","18","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"9歳","7","0","0","2","31","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10～14歳","16","0","0","7","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","21","0","0","1","25","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"20～29歳","28","0","0","2","86","1","0","0","0","0","0","1","0","3","0","0","0","1","0","0","0","0","0","1"
"30～39歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60～69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","265","0","1","66","641","99","5","16","36","0","0","5","0","36","6","2","0","10","0","0","0","0","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年4週"
"集計期間終了週","2002年4週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","0","0","0","0","3","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","0","0","0","32","4","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","10","0","0","1","45","12","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","13","0","0","1","58","16","0","1","0","0","0","1","0","3","3","0","0","0","0","0","0","0","0","0"
"3歳","16","0","0","6","59","17","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"4歳","14","0","1","9","47","16","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","24","0","0","9","50","5","1","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","15","0","1","3","48","4","1","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"7歳","12","0","0","6","37","2","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","0","4","20","2","0","2","0","0","0","1","0","5","0","0","0","1","0","0","0","0","0","0"
"9歳","7","0","0","2","29","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10～14歳","21","0","0","2","59","0","0","2","0","0","1","0","0","5","1","0","0","0","0","0","0","1","0","0"
"15～19歳","9","0","0","1","21","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","26","0","0","5","163","1","0","2","0","0","0","1","1","2","1","0","0","3","0","0","0","0","0","1"
"30～39歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0"
"40～49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"50～59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","230","0","2","49","671","83","4","20","32","0","1","3","2","37","6","0","0","8","1","0","0","2","0","1"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2002年4週"
"集計期間終了週","2002年4週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"～5ヶ月","3","0","0","0","7","6","1","0","6","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"～1歳","3","0","0","0","72","9","0","0","41","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","23","0","0","2","107","42","1","0","21","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"2歳","25","0","1","1","104","34","2","4","0","0","0","2","0","5","4","1","0","1","0","0","0","0","0","0"
"3歳","38","0","0","14","118","29","2","6","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0"
"4歳","37","0","1","15","99","24","1","8","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0"
"5歳","47","0","0","18","110","13","1","5","0","0","0","0","0","10","1","0","0","0","0","0","0","0","0","0"
"6歳","30","0","1","16","85","12","1","3","0","0","0","2","0","11","0","0","0","1","0","0","0","0","0","0"
"7歳","26","0","0","18","72","5","0","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"8歳","14","0","0","9","38","3","0","3","0","0","0","1","0","8","0","0","0","1","0","0","0","0","0","0"
