"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2012年23週
"集計期間終了週",2012年23週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","21","17","38","418"
"RSウイルス感染症","12","10","22","263"
"咽頭結膜熱","89","68","157","263"
"Ａ群溶血性レンサ球菌咽頭炎","434","369","803","263"
"感染性胃腸炎","1248","1075","2323","263"
"水痘","193","160","353","263"
"手足口病","49","41","90","263"
"伝染性紅斑","21","19","40","263"
"突発性発しん","127","97","224","263"
"百日咳","1","3","4","263"
"ヘルパンギーナ","53","47","100","263"
"流行性耳下腺炎","34","37","71","263"
"不明発しん症","12","9","21","263"
"川崎病","1","1","2","263"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","16","14","30","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","2","7","9","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"インフルエンザ入院","1","1","2","25"
