"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2014年11月"
"集計期間終了月","2014年11月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","1","0"
"1～4歳","0","0","0","0","0","0","4","1","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","6","0","0"
"15～19歳","1","0","0","2","0","0","3","0","0"
"20～24歳","16","1","4","12","0","0","0","0","0"
"25～29歳","27","5","12","14","0","0","1","0","0"
"30～34歳","19","6","6","7","0","1","0","0","0"
"35～39歳","9","8","10","11","0","1","0","0","0"
"40～44歳","13","10","8","7","0","3","2","0","0"
"45～49歳","15","12","9","9","0","1","0","0","0"
"50～54歳","6","6","3","0","0","0","1","0","0"
"55～59歳","2","4","2","1","0","0","1","0","0"
"60～64歳","1","5","0","1","0","0","3","0","0"
"65～69歳","2","3","3","0","0","0","0","1","0"
"70歳以上","0","2","3","0","0","1","26","5","1"
"合計","111","62","60","64","0","7","57","8","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2014年11月"
"集計期間終了月","2014年11月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1～4歳","0","0","0","0","0","0","2","2","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","7","1","0","1","1","0","2","0","0"
"20～24歳","25","7","5","8","1","1","0","0","0"
"25～29歳","24","7","9","6","2","2","0","0","0"
"30～34歳","23","10","3","7","2","0","0","0","0"
"35～39歳","9","2","1","6","1","0","0","0","0"
"40～44歳","5","5","1","4","4","1","1","1","0"
"45～49歳","3","1","0","0","1","0","1","1","0"
"50～54歳","0","1","1","2","1","0","0","0","0"
"55～59歳","2","1","0","1","1","0","0","0","0"
"60～64歳","0","0","0","0","0","0","0","0","0"
"65～69歳","0","0","1","0","0","0","1","0","0"
"70歳以上","0","2","1","0","0","0","3","2","0"
"合計","98","37","22","35","14","4","18","7","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2014年11月"
"集計期間終了月","2014年11月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","17","1","0"
"1～4歳","0","0","0","0","0","0","6","3","0"
"5～9歳","0","0","0","0","0","0","1","1","0"
"10～14歳","0","0","0","0","0","0","6","0","0"
"15～19歳","8","1","0","3","1","0","5","0","0"
"20～24歳","41","8","9","20","1","1","0","0","0"
"25～29歳","51","12","21","20","2","2","1","0","0"
"30～34歳","42","16","9","14","2","1","0","0","0"
"35～39歳","18","10","11","17","1","1","0","0","0"
"40～44歳","18","15","9","11","4","4","3","1","0"
"45～49歳","18","13","9","9","1","1","1","1","0"
"50～54歳","6","7","4","2","1","0","1","0","0"
"55～59歳","4","5","2","2","1","0","1","0","0"
"60～64歳","1","5","0","1","0","0","3","0","0"
"65～69歳","2","3","4","0","0","0","1","1","0"
"70歳以上","0","4","4","0","0","1","29","7","1"
"合計","209","99","82","99","14","11","75","15","1"
"定点数","54","54","54","54","54","54","25","25","25"


