"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年22週"
"集計期間終了週","2024年22週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","14","2","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","0","7","0","3","2","5","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","2","16","6","0","5","8","0","9","0","1","1","0","0","0","0","0","0","0","0","0","0","1","3","","","","","",""
"新宿区","2","23","1","1","14","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"文京","0","18","2","1","9","8","2","5","0","3","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"台東","0","4","0","1","13","18","0","7","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","27","3","3","5","8","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","0","24","4","2","19","36","0","35","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","12","4","2","4","18","1","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","5","5","0","6","12","1","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","28","10","9","32","37","2","15","1","1","6","1","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","45","7","1","22","36","2","6","4","4","8","1","2","0","0","2","0","0","0","0","0","0","3","","","","","",""
"渋谷区","1","5","5","0","7","4","1","7","1","0","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
