"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年37週"
"集計期間終了週","2010年37週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","2","2","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","0","1","2","0","33","1","6","0","25","0","4","0","1","0","0","0","0","0","0","0"
"1歳","0","2","3","2","58","4","21","2","21","1","11","6","1","0","0","0","0","0","0","0"
"2歳","1","0","5","8","31","3","20","2","4","0","8","3","0","0","0","1","0","0","0","0"
"3歳","1","0","3","4","36","4","9","5","1","0","6","8","1","0","0","1","0","0","0","0"
"4歳","0","0","5","8","23","2","10","2","1","0","4","10","1","0","0","0","0","0","0","0"
"5歳","1","0","2","9","26","7","5","2","1","0","7","6","0","0","0","1","0","0","0","0"
"6歳","0","0","3","7","19","1","3","3","0","0","3","8","1","0","0","0","0","0","0","0"
"7歳","0","0","1","5","15","0","2","0","0","0","1","5","1","0","0","0","0","0","0","0"
"8歳","2","0","0","4","12","0","1","1","0","0","2","2","0","0","0","1","0","0","0","0"
"9歳","3","0","0","4","11","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0"
"10～14歳","0","0","0","7","28","0","3","0","0","2","1","1","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","2","6","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20～29歳","0","0","0","2","33","0","0","0","0","1","0","1","0","0","0","3","0","0","0","0"
"30～39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","13","5","26","62","332","22","82","17","54","4","47","52","7","0","0","19","0","0","1","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年37週"
"集計期間終了週","2010年37週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","4","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","0","1","0","0","27","3","6","0","25","0","0","0","1","0","0","0","0","0","0","0"
"1歳","0","2","2","4","46","5","18","1","29","0","10","1","2","0","0","0","0","0","0","0"
"2歳","0","1","0","2","23","9","10","4","2","0","9","4","3","0","0","0","0","0","1","0"
"3歳","1","1","3","3","17","5","11","2","0","0","2","6","0","0","0","0","0","0","0","0"
"4歳","1","0","1","5","20","1","5","1","0","0","10","5","0","0","0","0","0","0","0","0"
"5歳","1","0","2","14","18","3","3","4","0","0","4","3","0","0","0","1","0","0","0","0"
"6歳","0","0","3","4","15","1","3","1","0","0","2","4","0","0","0","0","0","0","1","0"
"7歳","2","0","1","1","13","0","2","2","0","0","1","5","0","0","0","0","0","0","0","0"
"8歳","1","0","0","1","3","1","1","1","0","2","5","2","0","0","0","0","0","0","1","0"
"9歳","0","0","1","1","14","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"10～14歳","3","0","2","4","18","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0"
"15～19歳","1","0","0","1","10","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0"
"20～29歳","2","0","2","3","39","0","3","0","0","7","1","4","1","0","0","2","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0"
"40～49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","15","6","17","43","267","28","64","16","59","10","44","37","9","0","0","20","0","0","4","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年37週"
"集計期間終了週","2010年37週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","3","2","0","5","0","1","0","4","0","0","0","2","0","0","0","0","0","0","0"
"～1歳","0","2","2","0","60","4","12","0","50","0","4","0","2","0","0","0","0","0","0","0"
"1歳","0","4","5","6","104","9","39","3","50","1","21","7","3","0","0","0","0","0","0","0"
"2歳","1","1","5","10","54","12","30","6","6","0","17","7","3","0","0","1","0","0","1","0"
"3歳","2","1","6","7","53","9","20","7","1","0","8","14","1","0","0","1","0","0","0","0"
"4歳","1","0","6","13","43","3","15","3","1","0","14","15","1","0","0","0","0","0","0","0"
"5歳","2","0","4","23","44","10","8","6","1","0","11","9","0","0","0","2","0","0","0","0"
"6歳","0","0","6","11","34","2","6","4","0","0","5","12","1","0","0","0","0","0","1","0"
"7歳","2","0","2","6","28","0","4","2","0","0","2","10","1","0","0","0","0","0","0","0"
"8歳","3","0","0","5","15","1","2","2","0","2","7","4","0","0","0","1","0","0","1","0"
"9歳","3","0","1","5","25","0","1","0","0","0","0","2","0","0","0","1","0","0","1","0"
"10～14歳","3","0","2","11","46","0","4","0","0","3","1","2","0","0","0","1","0","0","0","0"
"15～19歳","1","0","0","3","16","0","1","0","0","0","0","2","1","0","0","1","0","0","0","0"
"20～29歳","2","0","2","5","72","0","3","0","0","8","1","5","1","0","0","5","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0"
"40～49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","28","11","43","105","599","50","146","33","113","14","91","89","16","0","0","39","0","0","5","0"
"定点数","279","146","146","146","146","146","146","146","146","146","146","146","146","146","38","38","23","23","23","23"


