"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年9週
"集計期間終了週",2011年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2825","2777","5602","417"
"RSウイルス感染症","20","22","42","262"
"咽頭結膜熱","59","41","100","262"
"Ａ群溶血性レンサ球菌咽頭炎","377","350","727","262"
"感染性胃腸炎","1365","1221","2586","262"
"水痘","159","132","291","262"
"手足口病","9","6","15","262"
"伝染性紅斑","94","56","150","262"
"突発性発しん","69","71","140","262"
"百日咳","2","1","3","262"
"ヘルパンギーナ","2","1","3","262"
"流行性耳下腺炎","43","31","74","262"
"不明発しん症","4","7","11","262"
"川崎病","1","0","1","262"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","3","7","10","38"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","1","1","24"
"マイコプラズマ肺炎","8","2","10","24"
"クラミジア肺炎(オウム病は除く)","2","0","2","24"
"インフルエンザ入院","0","0","0","25"
