"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年49週"
"集計期間終了週","2023年49週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","7","1","0","3","2","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","18","5","1","10","1","53","0","1","0","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","76","7","3","48","24","152","0","10","0","12","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"2歳","97","9","0","59","30","118","0","12","0","12","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","136","5","0","60","54","119","1","7","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","192","3","1","69","90","130","3","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","233","2","0","71","98","109","1","9","0","1","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"6歳","236","4","0","49","121","99","6","5","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","242","1","0","23","103","85","4","1","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","268","5","0","22","107","82","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","220","2","0","10","72","54","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","1053","36","0","17","148","116","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"15～19歳","436","33","0","2","12","29","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"20～29歳","335","60","0","5","23","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"30～39歳","226","66","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"40～49歳","266","67","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"50～59歳","196","75","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"60～69歳","88","42","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","3","0","0","1","0","0","2","1","0","0","3"
"70～79歳","33","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","4","1","1","0","0","0","3","0","1","0","3"
"80歳以上","9","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","0","0","1","0","0","2","1","2","0","13"
"合計","4367","466","5","448","885","1230","26","62","4","34","3","7","3","1","1","23","1","0","0","0","0","24","31","1","1","2","0","0","21","2","4","0","27"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年49週"
"集計期間終了週","2023年49週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","6","4","0","2","0","9","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","19","5","0","6","1","53","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","60","11","1","54","21","122","4","11","0","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2歳","100","9","2","42","18","100","1","8","0","3","0","1","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","137","3","0","71","33","114","0","5","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","1"
"4歳","181","5","0","71","75","105","0","9","1","1","1","1","2","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"5歳","186","4","0","46","99","109","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","212","3","0","34","91","83","1","2","0","0","0","0","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"7歳","196","3","0","21","100","73","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","230","7","0","14","89","61","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","216","7","0","7","66","44","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10～14歳","904","29","0","10","89","90","5","1","1","0","0","0","0","0","0","0","0","0","1","0","0","6","1","1","1","2","0","0","4","2","0","0","1"
"15～19歳","311","39","0","2","3","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","316","67","0","14","61","115","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30～39歳","290","58","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","357","78","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"50～59歳","189","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60～69歳","80","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","2","0","2","1","0","1","2","0","0","6"
"70～79歳","34","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","2","0","0","0","6"
"80歳以上","14","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","10","0","0","0","0","0","6","0","1","0","9"
"合計","4038","489","3","394","746","1095","17","49","5","25","1","3","5","0","0","20","1","0","3","0","1","24","30","3","1","5","1","0","19","5","1","0","29"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2023年49週"
"集計期間終了週","2023年49週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","13","5","0","5","2","13","0","1","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","37","10","1","16","2","106","0","3","0","11","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","136","18","4","102","45","274","4","21","0","28","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"2歳","197","18","2","101","48","218","1","20","0","15","1","2","2","0","0","2","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","273","8","0","131","87","233","1","12","2","0","0","1","1","0","0","2","0","0","0","0","1","2","1","0","0","0","0","0","2","0","0","0","1"
"4歳","373","8","1","140","165","235","3","25","1","1","1","2","2","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"5歳","419","6","0","117","197","218","2","15","1","1","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"6歳","448","7","0","83","212","182","7","7","1","0","1","0","1","0","0","4","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"7歳","438","4","0","44","203","158","4","4","3","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","498","12","0","36","196","143","3","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"9歳","436","9","0","17","138","98","4","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10～14歳","1957","65","0","27","237","206","14","1","1","0","0","0","0","0","0","0","0","0","1","0","0","8","2","1","1","2","0","0","6","2","0","0","2"
"15～19歳","747","72","0","4","15","46","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"20～29歳","651","127","0","19","84","195","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","3","0","0","0","0","0","2","0","0","0","3"
"30～39歳","516","124","0","0","0","0","0","0","0","0","0","0","0","0","1","8","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"40～49歳","623","145","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","2","3","0","0","0","0","0","2","0","0","0","3"
"50～59歳","385","147","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","2","3","0","0","0","0","0","2","0","0","0","3"
"60～69歳","168","79","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","6","9","2","0","3","1","0","3","3","0","0","9"
"70～79歳","67","59","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","10","1","1","0","0","0","5","0","1","0","9"
"80歳以上","23","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","25","0","0","1","0","0","8","1","3","0","22"
"合計","8405","955","8","842","1631","2325","43","111","9","59","4","10","8","1","1","43","2","0","3","0","1","48","61","4","2","7","1","0","40","7","5","0","56"
"定点数","414","414","261","261","261","261","261","261","261","261","261","261","261","261","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25"


