"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年15週
"集計期間終了週",2016年15週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","732","737","1469","411"
"RSウイルス感染症","18","16","34","257"
"咽頭結膜熱","23","17","40","257"
"Ａ群溶血性レンサ球菌咽頭炎","411","311","722","257"
"感染性胃腸炎","807","720","1527","257"
"水痘","37","31","68","257"
"手足口病","6","2","8","257"
"伝染性紅斑","26","30","56","257"
"突発性発しん","62","69","131","257"
"百日咳","1","1","2","257"
"ヘルパンギーナ","1","3","4","257"
"流行性耳下腺炎","58","50","108","257"
"不明発しん症","8","5","13","257"
"川崎病","1","2","3","257"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","9","8","17","39"
"細菌性髄膜炎","0","2","2","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","5","3","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","9","3","12","25"
"インフルエンザ入院","4","2","6","25"
