"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年31週"
"集計期間終了週","2013年31週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","3","4","7","26","4","100","3","5","0","16","1","0","0","0","3","0","1","0","0","0","","","","","",""
"区南部","0","8","18","13","66","3","165","1","12","0","56","2","1","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","0","1","4","8","26","3","188","0","6","0","46","3","3","0","0","1","0","0","1","0","0","","","","","",""
"区西部","0","2","4","9","35","11","153","0","5","0","26","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","3","8","10","36","15","273","1","14","0","51","2","3","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","1","13","6","9","49","3","189","0","7","0","62","2","3","0","0","1","0","0","5","0","0","","","","","",""
"区東部","0","5","9","16","58","5","196","3","13","0","59","6","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","5","10","7","46","2","1","0","14","1","0","0","0","1","0","1","0","0","0","","","","","",""
"南多摩","0","6","19","22","97","5","295","2","11","1","80","2","2","0","0","3","0","0","0","0","0","","","","","",""
"北多摩西部","0","5","1","23","28","7","112","0","2","0","34","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","5","4","5","25","5","130","0","9","0","47","4","1","0","0","0","0","2","0","0","0","","","","","",""
"北多摩北部","0","0","5","20","19","8","165","2","4","0","23","7","2","0","0","0","0","0","3","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","51","82","147","475","76","2012","14","89","1","514","31","17","1","0","11","0","4","9","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2013年31週"
"集計期間終了週","2013年31週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","3","2","24","5","98","6","7","0","20","1","0","0","0","3","0","1","0","0","0","","","","","",""
"区南部","0","5","8","4","68","1","105","1","8","0","64","2","2","1","0","1","0","0","0","0","0","","","","","",""
"区西南部","1","1","2","8","26","2","134","2","6","0","39","4","2","0","0","2","0","1","1","0","0","","","","","",""
"区西部","0","3","3","7","24","3","109","0","5","0","26","1","0","0","0","0","0","0","2","0","0","","","","","",""
"区西北部","0","2","9","8","26","10","223","1","12","0","48","3","1","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","6","7","5","6","47","2","149","2","11","0","72","1","2","0","0","1","0","0","4","0","0","","","","","",""
"区東部","0","9","9","15","47","6","165","1","4","0","54","3","3","0","0","7","0","1","0","0","0","","","","","",""
