"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年52週"
"集計期間終了週","2012年52週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","43","4","1","11","114","3","3","2","5","1","1","1","0","0","0","1","0","0","1","0","2","","","","","",""
"区南部","58","10","11","18","178","11","5","4","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","62","1","4","23","159","18","8","1","4","0","0","2","2","0","0","1","2","0","0","0","1","","","","","",""
"区西部","64","8","0","8","168","7","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","109","1","0","5","228","24","2","0","11","0","0","4","0","0","0","1","0","0","0","0","1","","","","","",""
"区東北部","108","5","7","18","204","11","5","0","4","0","1","4","1","0","0","0","0","0","2","0","0","","","","","",""
"区東部","99","7","20","32","184","23","7","1","3","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","19","0","5","3","52","6","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","64","14","9","42","222","31","6","3","8","0","4","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","27","5","3","20","86","9","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"北多摩南部","59","2","5","14","104","8","1","0","9","0","0","1","1","0","0","0","0","0","3","0","0","","","","","",""
"北多摩北部","55","10","8","26","70","12","1","0","6","0","0","0","1","0","0","2","0","0","0","0","1","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","768","67","73","220","1769","163","39","11","57","1","6","21","7","0","0","6","2","0","8","0","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年52週"
"集計期間終了週","2012年52週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","61","2","4","19","101","7","2","3","3","1","1","1","0","0","0","1","0","0","1","0","2","","","","","",""
"区南部","67","4","10","21","146","9","4","4","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","57","3","1","16","119","12","8","1","2","1","0","2","2","0","0","1","2","0","2","0","1","","","","","",""
"区西部","66","7","0","11","133","11","2","1","4","0","0","2","1","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","107","1","2","5","249","12","2","0","10","0","0","5","1","0","0","1","0","0","0","0","1","","","","","",""
"区東北部","125","7","3","14","194","7","5","3","4","0","1","3","2","1","0","1","0","0","5","0","0","","","","","",""
"区東部","80","6","11","30","196","12","2","1","11","0","0","3","4","0","0","1","0","1","2","0","3","","","","","",""
"西多摩","27","1","6","2","47","6","1","0","2","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","65","5","8","32","217","37","2","1","8","0","2","3","2","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","29","3","3","17","82","13","1","0","2","0","0","1","0","0","0","0","0","0","2","0","0","","","","","",""
"北多摩南部","60","5","7","23","92","7","1","3","6","1","0","2","2","0","0","0","0","0","1","0","1","","","","","",""
"北多摩北部","64","4","5","18","87","13","2","1","5","0","0","1","1","1","0","4","0","0","1","0","1","","","","","",""
"島しょ","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","809","48","60","208","1663","148","32","18","59","3","5","27","16","3","0","9","2","2","14","0","9","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2012年52週"
"集計期間終了週","2012年52週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","104","6","5","30","215","10","5","5","8","1","1","2","0","0","0","1","0","0","1","0","2","32","20","2","4","4","0"
"区南部","125","14","21","39","324","20","9","8","6","0","0","2","1","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","119","4","5","39","278","30","8","2","6","1","0","2","2","0","0","1","2","0","2","0","2","38","24","4","3","3","0"
"区西部","130","15","0","19","301","18","2","1","4","0","0","3","3","0","0","0","0","1","0","0","0","38","24","3","4","4","0"
"区西北部","216","2","2","10","477","36","2","0","21","0","0","9","1","0","0","1","0","0","0","0","1","55","34","6","2","2","0"
