"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2011年45週"
"集計期間終了週","2011年45週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","6","3","6","45","5","5","0","8","0","0","4","0","2","0","1","0","1","0","0","0","","","","","",""
"区南部","1","4","8","35","112","16","7","1","10","1","1","6","1","1","0","1","0","0","0","0","0","","","","","",""
"区西南部","3","2","4","16","70","15","12","0","5","0","1","1","3","0","0","1","0","2","0","0","0","","","","","",""
"区西部","0","2","2","17","78","10","8","0","5","0","0","6","1","1","0","0","0","0","2","0","0","","","","","",""
"区西北部","1","4","1","8","55","15","10","0","12","1","1","9","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","7","0","15","93","12","6","4","7","0","1","2","1","0","0","4","0","0","2","0","0","","","","","",""
"区東部","0","4","2","25","75","20","8","2","9","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","2","3","11","7","3","2","2","0","0","2","0","0","0","0","0","0","2","0","0","","","","","",""
"南多摩","3","2","4","66","108","15","15","8","12","2","1","13","4","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","4","0","7","41","15","9","1","8","0","0","0","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","0","2","3","11","24","14","5","6","8","0","1","0","2","0","0","0","0","0","2","0","0","","","","","",""
"北多摩北部","0","2","2","20","36","8","17","0","9","1","1","3","3","1","0","2","0","0","6","0","0","","","","","",""
