"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年17週
"集計期間終了週",2023年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","314","316","630","413"
"RSウイルス感染症","48","39","87","261"
"咽頭結膜熱","43","40","83","261"
"Ａ群溶血性レンサ球菌咽頭炎","102","96","198","261"
"感染性胃腸炎","761","587","1348","261"
"水痘","19","10","29","261"
"手足口病","24","11","35","261"
"伝染性紅斑","3","3","6","261"
"突発性発しん","43","56","99","261"
"ヘルパンギーナ","18","16","34","261"
"流行性耳下腺炎","4","2","6","261"
"不明発しん症","2","7","9","261"
"川崎病","2","3","5","261"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","6","0","6","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","0","2","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","2","3","25"
