"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年51週
"集計期間終了週",2008年51週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","597","540","1137","284"
"RSウイルス感染症","28","22","50","148"
"咽頭結膜熱","33","19","52","148"
"Ａ群溶血性レンサ球菌咽頭炎","241","216","457","148"
"感染性胃腸炎","1321","1357","2678","148"
"水痘","130","122","252","148"
"手足口病","29","27","56","148"
"伝染性紅斑","22","17","39","148"
"突発性発しん","44","48","92","148"
"百日咳","1","3","4","148"
"ヘルパンギーナ","6","7","13","148"
"流行性耳下腺炎","57","43","100","148"
"不明発しん症","10","6","16","148"
"川崎病","2","0","2","148"
"急性出血性結膜炎","1","2","3","39"
"流行性角結膜炎","8","8","16","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","7","8","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
