"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2020年28週
"集計期間終了週",2020年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","412"
"RSウイルス感染症","1","1","2","259"
"咽頭結膜熱","7","10","17","259"
"Ａ群溶血性レンサ球菌咽頭炎","95","83","178","259"
"感染性胃腸炎","379","361","740","259"
"水痘","17","14","31","259"
"手足口病","21","23","44","259"
"伝染性紅斑","2","1","3","259"
"突発性発しん","70","88","158","259"
"ヘルパンギーナ","17","11","28","259"
"流行性耳下腺炎","13","8","21","259"
"不明発しん症","5","4","9","259"
"川崎病","1","0","1","259"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","2","2","4","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","0","0","0","24"
