"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年7月"
"集計期間終了月","2024年7月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","0","0","0"
"1～4歳","0","0","0","0","0","0","1","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","1","1","0","0","0","0","0"
"20～24歳","28","2","2","8","0","0","0","0","0"
"25～29歳","27","2","2","8","0","0","0","0","0"
"30～34歳","15","8","7","9","0","0","1","0","0"
"35～39歳","16","3","4","8","0","0","0","0","0"
"40～44歳","12","6","0","4","0","0","0","0","0"
"45～49歳","10","0","2","6","0","0","0","0","0"
"50～54歳","4","2","1","5","0","0","0","0","0"
"55～59歳","6","3","0","0","0","0","2","0","0"
"60～64歳","4","1","3","1","0","0","2","0","0"
"65～69歳","1","0","1","1","0","0","3","0","0"
"70歳以上","0","0","0","0","0","0","26","1","0"
"合計","124","27","23","51","0","0","37","2","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年7月"
"集計期間終了月","2024年7月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","1","0","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","14","3","1","3","1","0","0","0","0"
"20～24歳","30","3","4","9","1","0","0","0","0"
"25～29歳","20","2","2","4","0","0","0","0","0"
"30～34歳","9","3","4","1","1","0","1","0","0"
"35～39歳","7","3","2","0","1","0","0","0","1"
"40～44歳","2","1","0","0","0","0","0","0","0"
"45～49歳","1","0","0","1","2","0","0","0","0"
"50～54歳","1","1","0","1","0","0","0","0","0"
"55～59歳","0","0","0","1","0","0","1","0","0"
"60～64歳","3","0","0","1","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","3","0","0"
"70歳以上","0","1","0","0","0","0","12","0","1"
"合計","87","17","13","21","6","0","23","0","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2024年7月"
"集計期間終了月","2024年7月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1～4歳","0","0","0","0","0","0","2","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","15","3","2","4","1","0","0","0","0"
"20～24歳","58","5","6","17","1","0","0","0","0"
"25～29歳","47","4","4","12","0","0","0","0","0"
"30～34歳","24","11","11","10","1","0","2","0","0"
"35～39歳","23","6","6","8","1","0","0","0","1"
"40～44歳","14","7","0","4","0","0","0","0","0"
"45～49歳","11","0","2","7","2","0","0","0","0"
"50～54歳","5","3","1","6","0","0","0","0","0"
"55～59歳","6","3","0","1","0","0","3","0","0"
"60～64歳","7","1","3","2","0","0","3","0","0"
"65～69歳","1","0","1","1","0","0","6","0","0"
"70歳以上","0","1","0","0","0","0","38","1","1"
"合計","211","44","36","72","6","0","60","2","2"
"定点数","55","55","55","55","55","55","25","25","25"


