"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年51週"
"集計期間終了週","2010年51週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","1","9","0","0","11","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"～1歳","1","11","2","2","69","11","1","0","19","0","0","0","2","0","0","0","0","0","0","0"
"1歳","10","23","10","3","166","25","4","0","12","0","0","1","2","0","0","0","0","0","1","0"
"2歳","13","16","6","3","120","19","4","0","2","0","1","1","0","0","0","1","0","0","0","0"
"3歳","19","3","9","18","115","22","1","3","1","1","0","2","0","1","0","0","0","1","2","0"
"4歳","19","0","6","24","125","23","1","6","0","0","0","2","0","0","0","0","0","0","3","0"
"5歳","24","1","6","41","110","21","2","10","0","0","0","1","0","0","0","3","0","0","1","0"
"6歳","24","1","1","28","79","14","2","11","0","0","0","2","0","0","0","1","0","0","1","0"
"7歳","24","0","2","30","91","5","0","11","0","0","0","1","0","0","0","0","0","0","1","0"
"8歳","18","0","1","25","64","10","0","5","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","8","0","1","14","45","3","0","2","0","1","0","3","0","0","0","0","0","0","1","0"
"10～14歳","38","0","1","25","131","8","0","2","0","1","0","7","0","0","0","0","0","0","1","0"
"15～19歳","12","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","38","0","0","5","112","4","0","1","0","0","1","0","0","0","0","3","0","0","0","0"
"30～39歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"40～49歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0"
"50～59歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","319","64","45","218","1260","165","15","51","36","3","2","22","5","1","1","22","0","1","11","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2010年51週"
"集計期間終了週","2010年51週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

