"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年17週
"集計期間終了週",2017年17週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","614","671","1285","414"
"RSウイルス感染症","42","28","70","262"
"咽頭結膜熱","59","43","102","262"
"Ａ群溶血性レンサ球菌咽頭炎","367","304","671","262"
"感染性胃腸炎","1114","1003","2117","262"
"水痘","64","45","109","262"
"手足口病","23","19","42","262"
"伝染性紅斑","6","15","21","262"
"突発性発しん","80","83","163","262"
"百日咳","0","2","2","262"
"ヘルパンギーナ","3","2","5","262"
"流行性耳下腺炎","14","28","42","262"
"不明発しん症","7","4","11","262"
"川崎病","2","1","3","262"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","10","8","18","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","0","3","3","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","2","4","6","25"
"インフルエンザ入院","1","5","6","25"
