"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年3週"
"集計期間終了週","2006年3週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","98","6","3","13","46","6","2","5","1","0","0","2","0","2","1","1","0","2","0","0","0","0","0","","","","","",""
"区南部","136","1","4","12","98","8","1","3","7","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","84","0","0","7","64","4","0","3","4","0","0","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","196","0","1","8","91","5","0","2","1","0","0","0","0","4","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","247","1","1","14","55","12","0","8","10","0","0","0","1","8","0","0","0","0","0","0","2","0","0","","","","","",""
"区東北部","109","0","1","15","45","14","0","8","4","0","0","0","0","7","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","153","1","7","35","46","5","0","0","3","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","112","0","0","3","19","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","113","2","0","16","60","14","0","2","4","0","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","58","0","0","1","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","109","1","0","4","34","6","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","92","7","2","14","52","8","0","3","5","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","12","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1519","19","19","145","638","86","3","37","40","0","0","3","1","45","4","2","0","3","0","0","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年3週"
"集計期間終了週","2006年3週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","99","5","2","7","41","6","2","4","1","0","0","2","0","2","1","1","0","1","0","0","0","0","0","","","","","",""
"区南部","126","4","4","21","109","5","2","2","7","0","0","3","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","75","0","0","3","63","5","0","10","2","0","0","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","198","1","1","9","78","3","0","2","2","0","0","0","0","1","2","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","253","1","1","6","73","9","0","3","4","0","0","0","1","12","0","0","0","0","0","0","2","0","0","","","","","",""
"区東北部","114","1","2","17","41","11","0","8","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"区東部","126","1","12","27","53","7","0","0","3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","99","0","1","2","17","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","124","2","0","17","53","8","1","1","2","0","0","0","0","7","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","63","0","0","1","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","96","1","0","9","31","3","0","2","5","0","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","94","1","1","12","67","7","0","1","3","1","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","9","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1476","17","24","132","654","66","5","34","31","1","0","6","1","44","5","2","0","4","0","0","2","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2006年3週"
"集計期間終了週","2006年3週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
