"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2006年28週
"集計期間終了週",2006年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","101","87","188","142"
"Ａ群溶血性レンサ球菌咽頭炎","81","73","154","142"
"感染性胃腸炎","232","182","414","142"
"水痘","78","50","128","142"
"手足口病","58","46","104","142"
"伝染性紅斑","37","46","83","142"
"突発性発しん","68","51","119","142"
"百日咳","1","1","2","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","228","230","458","142"
"麻しん（成人麻しん以外）","1","1","2","142"
"流行性耳下腺炎","74","49","123","142"
"不明発しん症","23","22","45","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","10","8","18","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","3","0","3","25"
"マイコプラズマ肺炎","3","5","8","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
