"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2021年46週
"集計期間終了週",2021年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","0","1","412"
"RSウイルス感染症","4","1","5","261"
"咽頭結膜熱","21","17","38","261"
"Ａ群溶血性レンサ球菌咽頭炎","52","36","88","261"
"感染性胃腸炎","662","531","1193","261"
"水痘","15","9","24","261"
"手足口病","142","133","275","261"
"伝染性紅斑","7","4","11","261"
"突発性発しん","45","40","85","261"
"ヘルパンギーナ","68","68","136","261"
"流行性耳下腺炎","12","4","16","261"
"不明発しん症","6","8","14","261"
"川崎病","0","1","1","261"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","4","1","5","38"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","0","0","0","25"
