"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年8月"
"集計期間終了月","2007年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","2","0"
"1～4歳","0","0","0","0","0","0","7","11","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","4","0","0","3","0","0","1","0","0"
"20～24歳","19","5","9","19","0","1","2","0","0"
"25～29歳","17","11","8","14","0","1","2","0","0"
"30～34歳","19","9","12","18","1","2","3","1","0"
"35～39歳","22","10","7","8","0","1","2","0","0"
"40～44歳","13","6","3","4","0","2","3","0","0"
"45～49歳","4","3","5","6","0","0","1","0","0"
"50～54歳","5","0","4","2","0","0","4","0","0"
"55～59歳","2","1","0","2","0","1","7","1","0"
"60～64歳","0","2","0","3","0","1","8","4","2"
"65～69歳","0","1","0","1","0","1","13","0","0"
"70歳以上","1","0","0","0","0","0","56","3","1"
"合計","106","48","48","80","1","10","117","23","3"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年8月"
"集計期間終了月","2007年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","2","0"
"1～4歳","0","0","0","0","0","0","10","7","0"
"5～9歳","0","0","0","0","0","0","3","2","0"
"10～14歳","0","0","0","0","0","0","0","0","0"
"15～19歳","8","1","1","2","2","0","1","0","0"
"20～24歳","43","6","4","10","5","1","0","0","0"
"25～29歳","44","13","4","2","4","0","2","0","0"
"30～34歳","15","8","9","0","3","0","2","0","0"
"35～39歳","8","2","4","0","2","0","1","0","0"
"40～44歳","7","1","4","0","0","0","1","2","0"
"45～49歳","2","2","2","0","1","0","0","0","0"
"50～54歳","3","2","0","0","1","0","0","1","0"
"55～59歳","0","1","0","0","0","0","1","1","0"
"60～64歳","0","1","1","0","0","0","0","0","0"
"65～69歳","0","1","0","0","0","0","5","0","1"
"70歳以上","0","3","2","0","0","0","37","1","3"
"合計","130","41","31","14","18","1","70","16","4"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2007年8月"
"集計期間終了月","2007年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","4","0"
"1～4歳","0","0","0","0","0","0","17","18","0"
"5～9歳","0","0","0","0","0","0","6","2","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","12","1","1","5","2","0","2","0","0"
"20～24歳","62","11","13","29","5","2","2","0","0"
"25～29歳","61","24","12","16","4","1","4","0","0"
"30～34歳","34","17","21","18","4","2","5","1","0"
"35～39歳","30","12","11","8","2","1","3","0","0"
"40～44歳","20","7","7","4","0","2","4","2","0"
"45～49歳","6","5","7","6","1","0","1","0","0"
"50～54歳","8","2","4","2","1","0","4","1","0"
"55～59歳","2","2","0","2","0","1","8","2","0"
"60～64歳","0","3","1","3","0","1","8","4","2"
"65～69歳","0","2","0","1","0","1","18","0","1"
"70歳以上","1","3","2","0","0","0","93","4","4"
"合計","236","89","79","94","19","11","187","39","7"
"定点数","55","55","55","55","55","55","25","25","25"


