"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年47週"
"集計期間終了週","2022年47週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","0","1","0","46","0","4","0","2","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","1","6","2","2","65","2","5","1","5","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","6","5","0","7","64","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","3","2","6","53","1","11","0","2","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","2","6","0","8","117","0","10","0","3","2","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","8","11","1","5","73","0","4","0","5","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","1","2","1","4","84","4","2","0","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","0","7","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","9","3","1","0","124","3","2","1","8","2","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","3","1","4","34","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","4","7","0","4","50","1","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","4","4","3","60","1","0","0","5","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","39","50","13","43","777","14","46","2","38","11","8","4","2","0","6","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年47週"
"集計期間終了週","2022年47週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","0","1","1","38","2","3","0","4","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","1","2","3","4","61","1","8","1","2","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","6","1","7","45","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","3","5","1","3","69","2","12","0","3","0","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","1","3","0","5","72","1","2","0","2","2","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","10","7","1","1","53","0","5","0","4","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","2","5","1","1","80","5","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","0","7","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","4","3","2","88","7","6","1","8","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","1","1","1","23","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","2","0","2","53","2","3","0","6","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","1","3","2","4","65","1","1","1","2","4","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","37","39","14","31","654","23","44","3","36","14","9","4","3","0","6","0","0","0","0","0","0","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2022年47週"
"集計期間終了週","2022年47週"
"性別","男女合計"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","0","1","1","84","2","7","0","6","0","1","0","0","0","1","0","0","0","0","0","0","32","20","2","4","4","0"
"区南部","1","8","5","6","126","3","13","1","7","2","3","0","0","0","0","0","0","0","0","0","0","33","21","3","1","1","0"
"区西南部","11","11","1","7","109","2","2","0","1","3","1","0","0","0","0","0","0","0","0","0","0","40","25","4","3","3","0"
"区西部","3","8","3","9","122","3","23","0","5","0","0","1","2","0","0","0","0","0","0","0","0","38","24","3","4","4","0"
"区西北部","3","9","0","13","189","1","12","0","5","2","0","0","0","0","2","0","0","0","0","0","0","55","35","6","2","2","0"
"区東北部","18","18","2","6","126","0","9","0","9","0","1","2","0","0","0","0","0","0","0","0","0","39","25","4","1","1","0"
"区東部","3","7","1","5","164","9","4","0","8","0","1","0","0","0","0","0","0","0","0","0","0","41","26","4","1","1","0"
"西多摩","0","1","0","0","14","0","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","16","7","4","2","212","10","8","1","16","4","4","0","0","0","1","0","0","0","0","0","0","45","28","4","1","1","0"
"北多摩西部","3","4","1","5","57","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","21","14","2","1","1","0"
"北多摩南部","6","9","0","6","103","3","9","0","8","2","1","0","0","0","0","0","0","0","0","0","0","29","20","3","3","3","0"
"北多摩北部","2","7","6","7","125","1","1","1","7","5","1","0","1","0","1","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","72","89","24","67","1431","35","90","3","74","20","13","4","3","0","6","0","0","0","0","0","0","411","261","38","25","25","0"


