"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2014年44週
"集計期間終了週",2014年44週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","55","38","93","408"
"RSウイルス感染症","154","132","286","259"
"咽頭結膜熱","67","45","112","259"
"Ａ群溶血性レンサ球菌咽頭炎","294","251","545","259"
"感染性胃腸炎","627","628","1255","259"
"水痘","90","83","173","259"
"手足口病","93","82","175","259"
"伝染性紅斑","80","69","149","259"
"突発性発しん","87","87","174","259"
"百日咳","1","0","1","259"
"ヘルパンギーナ","23","21","44","259"
"流行性耳下腺炎","30","18","48","259"
"不明発しん症","11","16","27","259"
"川崎病","0","1","1","259"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","11","8","19","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","3","3","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","0","0","0","25"
