"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年3月"
"集計期間終了月","2013年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","39","32","32","26","0","1","5","0","0","0","",""
"区南部","13","5","2","7","0","0","0","0","0","0","",""
"区西南部","7","3","0","2","0","0","4","0","0","0","",""
"区西部","29","15","24","24","0","13","4","3","0","0","",""
"区西北部","14","4","5","8","0","0","4","5","0","0","",""
"区東北部","2","0","1","1","0","0","4","5","0","0","",""
"区東部","18","14","2","15","0","1","2","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","1","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","12","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","2","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","",""
"合計","123","73","66","83","0","15","37","15","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年3月"
"集計期間終了月","2013年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","6","7","7","2","0","0","3","1","0","0","",""
"区南部","8","0","1","1","0","0","0","0","0","0","",""
"区西南部","3","1","1","0","0","0","4","1","0","0","",""
"区西部","8","11","8","7","7","0","2","0","0","0","",""
"区西北部","18","7","4","1","1","0","5","1","0","0","",""
"区東北部","6","0","0","1","0","0","0","0","0","0","",""
"区東部","6","2","1","1","1","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","3","0","1","1","0","0","0","0","0","",""
"北多摩西部","8","4","0","2","2","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","5","0","0","0","",""
"北多摩北部","0","1","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","",""
"合計","75","36","22","16","12","0","19","4","0","0","",""


"定点報告疾患 月報告分 医療圏別"
"東京都"
"集計期間開始月","2013年3月"
"集計期間終了月","2013年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","薬剤耐性アシネトバクター感染症","STD定点","基幹定点"
"区中央部","45","39","39","28","0","1","8","1","0","0","10","4"
"区南部","21","5","3","8","0","0","0","0","0","0","3","1"
"区西南部","10","4","1","2","0","0","8","1","0","0","4","3"
"区西部","37","26","32","31","7","13","6","3","0","0","11","4"
"区西北部","32","11","9","9","1","0","9","6","0","0","6","2"
"区東北部","8","0","1","2","0","0","4","5","0","0","3","1"
"区東部","24","16","3","16","1","1","2","0","0","0","6","1"
"西多摩","0","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","12","3","0","1","1","0","0","0","0","0","5","1"
"北多摩西部","8","4","0","2","2","0","0","0","0","0","2","1"
"北多摩南部","1","0","0","0","0","0","17","0","0","0","2","2"
"北多摩北部","0","1","0","0","0","0","1","3","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","0","1"
"合計","198","109","88","99","12","15","56","19","0","0","53","24"


