"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年3月"
"集計期間終了月","2002年3月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","4","0"
"1～4歳","0","0","0","0","0","0","6","9","1"
"5～9歳","0","0","0","0","0","0","4","1","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","8","1","1","4","0","0","0","0","0"
"20～24歳","22","7","6","13","1","0","2","0","0"
"25～29歳","16","7","7","24","0","1","2","1","0"
"30～34歳","16","5","3","13","0","0","2","2","0"
"35～39歳","15","2","6","10","0","0","1","0","0"
"40～44歳","8","2","2","5","0","0","3","0","0"
"45～49歳","2","4","0","3","0","1","2","0","0"
"50～54歳","7","3","2","2","0","0","4","1","0"
"55～59歳","1","0","3","1","0","0","2","0","0"
"60～64歳","2","0","0","0","0","0","5","0","2"
"65～69歳","0","0","1","0","0","0","10","5","0"
"70歳以上","0","1","0","0","0","0","43","4","2"
"合計","97","32","31","75","1","2","89","28","5"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年3月"
"集計期間終了月","2002年3月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","1","0"
"1～4歳","0","0","0","0","0","0","2","8","0"
"5～9歳","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","0","0","0","3","1","0"
"15～19歳","4","3","4","1","2","0","0","0","0"
"20～24歳","30","14","6","5","6","0","0","0","0"
"25～29歳","26","8","7","5","1","0","2","0","1"
"30～34歳","20","15","0","2","10","0","0","0","0"
"35～39歳","7","10","0","1","3","0","1","1","0"
"40～44歳","1","3","0","0","1","0","0","0","0"
"45～49歳","0","2","0","0","1","0","2","0","0"
"50～54歳","1","0","0","0","2","0","1","0","0"
"55～59歳","0","1","0","0","2","0","2","0","0"
"60～64歳","0","1","0","0","0","0","1","1","0"
"65～69歳","0","1","0","0","0","0","1","1","0"
"70歳以上","0","0","0","0","1","0","21","1","1"
"合計","89","58","17","14","29","0","37","14","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2002年3月"
"集計期間終了月","2002年3月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","5","0"
"1～4歳","0","0","0","0","0","0","8","17","1"
"5～9歳","0","0","0","0","0","0","4","1","0"
"10～14歳","0","0","0","0","0","0","4","2","0"
"15～19歳","12","4","5","5","2","0","0","0","0"
"20～24歳","52","21","12","18","7","0","2","0","0"
"25～29歳","42","15","14","29","1","1","4","1","1"
"30～34歳","36","20","3","15","10","0","2","2","0"
"35～39歳","22","12","6","11","3","0","2","1","0"
"40～44歳","9","5","2","5","1","0","3","0","0"
"45～49歳","2","6","0","3","1","1","4","0","0"
"50～54歳","8","3","2","2","2","0","5","1","0"
"55～59歳","1","1","3","1","2","0","4","0","0"
"60～64歳","2","1","0","0","0","0","6","1","2"
"65～69歳","0","1","1","0","0","0","11","6","0"
"70歳以上","0","1","0","0","1","0","64","5","3"
"合計","186","90","48","89","30","2","126","42","7"
"定点数","41","41","41","41","41","41","25","25","25"


