"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2023年47週
"集計期間終了週",2023年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3569","3231","6800","414"
"新型コロナウイルス感染症（COVID-19）","328","297","625","414"
"RSウイルス感染症","9","1","10","260"
"咽頭結膜熱","475","443","918","260"
"Ａ群溶血性レンサ球菌咽頭炎","648","629","1277","260"
"感染性胃腸炎","788","632","1420","260"
"水痘","19","16","35","260"
"手足口病","74","88","162","260"
"伝染性紅斑","6","5","11","260"
"突発性発しん","24","24","48","260"
"ヘルパンギーナ","10","5","15","260"
"流行性耳下腺炎","5","2","7","260"
"不明発しん症","3","5","8","260"
"川崎病","1","4","5","260"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","30","15","45","39"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","19","21","40","25"
"COVID-19入院","33","27","60","25"
