"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2015年53週
"集計期間終了週",2015年53週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","93","75","168","391"
"RSウイルス感染症","55","58","113","243"
"咽頭結膜熱","30","27","57","243"
"Ａ群溶血性レンサ球菌咽頭炎","126","148","274","243"
"感染性胃腸炎","631","545","1176","243"
"水痘","51","47","98","243"
"手足口病","2","1","3","243"
"伝染性紅斑","22","25","47","243"
"突発性発しん","29","24","53","243"
"百日咳","0","0","0","243"
"ヘルパンギーナ","1","1","2","243"
"流行性耳下腺炎","34","29","63","243"
"不明発しん症","2","2","4","243"
"川崎病","1","1","2","243"
"急性出血性結膜炎","0","0","0","37"
"流行性角結膜炎","6","3","9","37"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","11","9","20","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","2","1","3","25"
