"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年36週
"集計期間終了週",2004年36週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","20","16","36","142"
"Ａ群溶血性レンサ球菌咽頭炎","26","18","44","142"
"感染性胃腸炎","150","150","300","142"
"水痘","20","13","33","142"
"手足口病","63","36","99","142"
"伝染性紅斑","12","15","27","142"
"突発性発しん","48","47","95","142"
"百日咳","1","2","3","142"
"風しん","1","0","1","142"
"ヘルパンギーナ","30","30","60","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","15","31","46","142"
"不明発しん症","5","5","10","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","9","12","21","14"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
