"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2008年48週"
"集計期間終了週","2008年48週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"中央区","1","0","1","0","10","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","2","1","1","39","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","2","3","0","1","14","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"文京","1","0","1","0","4","0","2","1","0","0","0","3","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","2","1","6","26","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","1","0","3","11","2","1","0","1","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"江東区","4","0","1","5","45","5","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","1","0","3","45","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"大田区","6","3","2","7","52","9","0","2","2","1","0","3","1","0","0","0","0","0","0","0","","","","","",""
"世田谷","4","1","0","3","44","6","2","0","3","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","2","0","0","20","3","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"中野区","0","0","0","6","24","1","3","0","1","0","0","3","1","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","6","29","2","1","0","0","0","0","2","0","1","0","0","0","0","0","0","","","","","",""
"池袋","2","1","0","0","10","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","2","0","0","10","18","2","1","0","2","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","0","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
