"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2011年12週
"集計期間終了週",2011年12週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2059","1978","4037","415"
"RSウイルス感染症","10","6","16","261"
"咽頭結膜熱","36","29","65","261"
"Ａ群溶血性レンサ球菌咽頭炎","249","194","443","261"
"感染性胃腸炎","729","618","1347","261"
"水痘","143","137","280","261"
"手足口病","4","1","5","261"
"伝染性紅斑","47","38","85","261"
"突発性発しん","62","43","105","261"
"百日咳","5","7","12","261"
"ヘルパンギーナ","0","2","2","261"
"流行性耳下腺炎","45","38","83","261"
"不明発しん症","7","6","13","261"
"川崎病","1","1","2","261"
"急性出血性結膜炎","0","1","1","37"
"流行性角結膜炎","6","5","11","37"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","2","6","8","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
"インフルエンザ入院","0","0","0","25"
