"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2013年32週"
"集計期間終了週","2013年32週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","4","0","0","6","1","19","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","23","3","1","45","2","191","1","29","0","48","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","25","13","1","73","12","533","2","43","0","116","0","8","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","7","14","13","26","7","315","0","11","0","80","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","3","16","13","35","7","195","4","1","0","55","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","0","2","4","19","39","14","144","0","0","0","32","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","9","21","41","13","84","1","1","0","27","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","3","13","22","9","49","2","0","1","15","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","18","17","4","26","2","0","0","9","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","4","3","11","2","16","0","0","0","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","5","8","0","18","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","2","11","38","0","22","0","0","0","6","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","0","0","0","3","5","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","0","2","2","32","0","30","1","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","64","73","123","398","71","1645","13","85","3","412","23","15","1","0","14","0","1","6","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2013年32週"
"集計期間終了週","2013年32週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","8","0","0","5","1","17","0","1","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","24","2","0","30","2","152","0","22","0","41","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","25","7","8","42","6","472","3","34","1","94","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","7","9","12","36","4","261","2","6","0","75","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","1","5","6","38","13","150","2","1","0","58","2","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","5","18","32","13","108","2","0","0","43","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","2","7","24","23","10","52","3","0","0","27","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","7","12","25","5","39","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","9","12","1","17","4","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","1","1","13","16","1","23","2","0","0","6","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","5","8","1","7","0","0","0","5","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","0","8","28","2","20","1","0","1","7","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","0","5","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","0","1","3","5","58","0","57","0","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","69","49","120","358","59","1376","19","64","2","387","18","14","1","0","12","0","2","3","0","0","0","0","0","0","0","0","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2013年32週"
"集計期間終了週","2013年32週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","0","12","0","0","11","2","36","0","1","2","6","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"～1歳","0","47","5","1","75","4","343","1","51","0","89","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","50","20","9","115","18","1005","5","77","1","210","0","13","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","14","23","25","62","11","576","2","17","0","155","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","4","21","19","73","20","345","6","2","0","113","5","1","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","2","9","37","71","27","252","2","0","0","75","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","2","16","45","64","23","136","4","1","0","54","9","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","10","25","47","14","88","2","0","1","28","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","3","27","29","5","43","6","0","0","15","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","1","5","16","27","3","39","2","0","0","19","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","10","16","1","25","0","0","0","10","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","0","0","2","19","66","2","42","1","0","1","13","7","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"15～19歳","1","0","0","3","10","0","4","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20～29歳","1","1","5","7","90","0","87","1","0","0","10","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"30～39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"40～49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","133","122","243","756","130","3021","32","149","5","799","41","29","2","0","26","0","3","9","0","0","0","0","0","0","0","0","0"
"定点数","390","252","252","252","252","252","252","252","252","252","252","252","252","252","37","37","25","25","25","25","25","25","25","25","25","25","25","25"


