"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年9週
"集計期間終了週",2005年9週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2384","2445","4829","178"
"RSウイルス感染症","5","2","7","142"
"咽頭結膜熱","4","8","12","142"
"Ａ群溶血性レンサ球菌咽頭炎","75","51","126","142"
"感染性胃腸炎","433","418","851","142"
"水痘","62","54","116","142"
"手足口病","5","7","12","142"
"伝染性紅斑","15","12","27","142"
"突発性発しん","32","21","53","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","1","4","5","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","40","38","78","142"
"不明発しん症","4","1","5","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","2","3","5","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","2","2","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
