"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年20週"
"集計期間終了週","2009年20週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","2","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","2","1","2","0","47","8","0","0","20","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","0","5","13","60","25","4","1","19","0","2","2","3","0","0","0","0","0","0","0"
"2歳","0","1","3","9","52","16","2","4","2","0","1","7","0","0","0","0","0","0","2","0"
"3歳","2","0","4","16","38","14","2","1","0","0","0","15","1","0","0","0","0","0","0","0"
"4歳","3","0","1","28","53","14","0","4","0","0","0","17","0","0","0","0","0","0","0","0"
"5歳","2","0","2","29","38","10","0","8","0","0","0","12","0","0","0","0","0","0","1","0"
"6歳","3","0","1","14","30","5","0","1","0","0","1","7","0","0","0","0","0","0","0","0"
"7歳","0","0","1","11","15","5","1","3","0","0","0","9","0","0","0","0","0","0","0","0"
"8歳","2","0","0","8","25","1","0","1","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","5","0","0","10","21","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"10～14歳","10","0","0","11","37","1","0","1","0","0","1","5","1","0","0","0","0","0","2","0"
"15～19歳","8","0","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","8","0","1","5","34","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0"
"30～39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"40～49歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","58","4","20","155","460","104","9","25","42","0","6","81","5","0","1","5","0","0","5","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年20週"
"集計期間終了週","2009年20週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","1","1","1","1","34","5","2","0","21","0","1","0","3","0","0","0","0","0","0","0"
"1歳","2","3","7","5","59","10","4","3","20","0","0","0","1","0","0","0","0","0","0","0"
"2歳","2","0","3","5","34","15","2","2","4","0","0","2","1","1","0","0","0","0","0","0"
"3歳","4","0","6","8","37","12","0","1","1","0","0","10","2","0","0","0","0","0","0","0"
"4歳","2","0","2","18","30","9","1","1","1","0","1","12","0","0","0","0","0","0","1","0"
"5歳","4","0","1","16","31","5","0","6","0","0","0","9","0","0","0","0","0","0","0","0"
"6歳","3","0","1","15","21","6","0","2","0","0","0","8","0","0","0","0","0","0","0","0"
"7歳","6","0","0","12","13","0","0","0","0","1","0","9","0","0","0","0","0","0","0","0"
"8歳","2","0","3","7","12","2","1","3","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","6","0","0","4","13","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0"
"10～14歳","18","0","0","17","47","2","1","1","0","0","0","2","0","0","0","0","0","0","1","0"
"15～19歳","6","0","0","1","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","4","0","1","17","60","1","0","0","0","0","1","1","1","0","0","2","0","0","0","0"
"30～39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0"
"40～49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","69","4","25","126","407","70","11","20","48","1","3","62","8","1","1","7","0","0","3","0"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年20週"
"集計期間終了週","2009年20週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","2","0","0","9","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","3","2","3","1","81","13","2","0","41","0","1","0","3","0","0","0","0","0","0","0"
"1歳","4","3","12","18","119","35","8","4","39","0","2","2","4","0","0","0","0","0","0","0"
"2歳","2","1","6","14","86","31","4","6","6","0","1","9","1","1","0","0","0","0","2","0"
"3歳","6","0","10","24","75","26","2","2","1","0","0","25","3","0","0","0","0","0","0","0"
"4歳","5","0","3","46","83","23","1","5","1","0","1","29","0","0","0","0","0","0","1","0"
"5歳","6","0","3","45","69","15","0","14","0","0","0","21","0","0","0","0","0","0","1","0"
"6歳","6","0","2","29","51","11","0","3","0","0","1","15","0","0","0","0","0","0","0","0"
"7歳","6","0","1","23","28","5","1","3","0","1","0","18","0","0","0","0","0","0","0","0"
"8歳","4","0","3","15","37","3","1","4","0","0","0","8","0","0","0","0","0","0","0","0"
"9歳","11","0","0","14","34","2","0","2","0","0","0","6","0","0","0","0","0","0","0","0"
"10～14歳","28","0","0","28","84","3","1","2","0","0","1","7","1","0","0","0","0","0","3","0"
"15～19歳","14","0","0","2","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","12","0","2","22","94","1","0","0","0","0","2","3","1","0","0","3","0","0","0","0"
"30～39歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","1","0"
"40～49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","127","8","45","281","867","174","20","45","90","1","9","143","13","1","2","12","0","0","8","0"
"定点数","287","148","148","148","148","148","148","148","148","148","148","148","148","148","39","39","24","24","24","24"


