"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年52週
"集計期間終了週",2016年52週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1744","1844","3588","396"
"RSウイルス感染症","13","14","27","249"
"咽頭結膜熱","40","36","76","249"
"Ａ群溶血性レンサ球菌咽頭炎","164","154","318","249"
"感染性胃腸炎","1258","1247","2505","249"
"水痘","62","52","114","249"
"手足口病","25","12","37","249"
"伝染性紅斑","8","12","20","249"
"突発性発しん","23","33","56","249"
"百日咳","2","2","4","249"
"ヘルパンギーナ","6","0","6","249"
"流行性耳下腺炎","40","40","80","249"
"不明発しん症","2","5","7","249"
"川崎病","2","3","5","249"
"急性出血性結膜炎","0","0","0","36"
"流行性角結膜炎","5","7","12","36"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","2","4","6","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","18","21","39","25"
