"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年6週"
"集計期間終了週","2016年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","22","8","0","0","6","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","4","0","0","0","0","0","4","0"
"～1歳","123","9","0","0","38","2","0","2","11","0","0","0","1","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"1歳","278","10","8","10","108","7","5","3","32","0","0","1","3","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"2歳","341","2","3","21","85","6","1","1","6","0","0","2","1","0","0","1","0","0","0","0","0","5","0","0","3","0","0","2","3"
"3歳","384","0","9","38","68","3","0","8","1","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"4歳","549","0","2","47","82","9","1","5","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","555","1","3","50","89","9","0","4","0","0","0","12","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","2","0"
"6歳","631","0","1","58","74","10","0","6","0","0","0","10","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","623","0","1","45","52","4","0","5","0","0","0","10","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0"
"8歳","494","0","0","48","52","8","0","3","0","0","0","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","421","0","0","44","38","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10～14歳","1156","0","2","53","122","1","0","4","0","0","0","3","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","2","0"
"15～19歳","261","0","0","5","30","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20～29歳","299","0","1","8","101","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"30～39歳","476","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","599","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","2","0"
"50～59歳","295","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"60～69歳","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","6","0","1","0","0","0","5","0"
"70～79歳","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","0","0","0","5","0"
"80歳以上","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","1","0","0","0","16","0"
"合計","7743","30","30","427","945","63","7","42","51","0","1","65","7","3","0","11","0","0","8","1","2","54","3","2","4","0","0","46","4"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年6週"
"集計期間終了週","2016年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","22","3","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","2","0"
"～1歳","65","2","0","0","44","1","0","0","13","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"1歳","257","8","4","2","96","3","0","1","19","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","331","1","5","12","72","3","0","2","6","0","0","1","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"3歳","378","1","5","28","62","9","0","3","1","0","0","6","1","0","0","0","0","0","1","0","0","2","1","0","0","0","0","1","0"
"4歳","448","0","3","33","72","8","0","7","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","528","0","0","44","53","7","0","7","0","0","0","7","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","558","0","1","43","50","7","0","8","0","0","0","10","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","578","0","1","59","41","6","0","6","0","0","0","7","0","0","0","0","0","0","1","0","0","2","0","0","1","0","1","1","1"
"8歳","473","0","1","27","39","3","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","347","0","1","26","43","2","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","990","0","4","43","91","4","0","1","0","0","0","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15～19歳","255","0","1","1","39","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","398","0","0","35","189","1","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30～39歳","763","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40～49歳","738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","1","1","1","0","0","1","1"
"50～59歳","302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60～69歳","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","4","0"
"70～79歳","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","1","0","0","4","1"
"合計","7751","15","26","353","898","54","1","40","39","1","0","53","4","1","0","7","0","1","6","1","1","28","2","1","3","0","1","24","3"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2016年6週"
"集計期間終了週","2016年6週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"～5ヶ月","44","11","0","0","13","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","6","0","0","0","0","0","6","0"
"～1歳","188","11","0","0","82","3","0","2","24","0","0","0","1","3","0","0","0","0","0","0","1","3","1","0","0","0","0","2","0"
"1歳","535","18","12","12","204","10","5","4","51","0","0","3","4","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"2歳","672","3","8","33","157","9","1","3","12","0","0","3","2","0","0","1","0","0","0","0","0","8","0","0","3","0","0","5","3"
"3歳","762","1","14","66","130","12","0","11","2","0","0","10","1","0","0","0","0","0","1","0","0","3","1","0","1","0","0","1","1"
"4歳","997","0","5","80","154","17","1","12","1","0","0","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","1083","1","3","94","142","16","0","11","0","0","0","19","0","0","0","2","0","0","2","0","0","2","0","0","0","0","0","2","0"
"6歳","1189","0","2","101","124","17","0","14","0","0","0","20","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"7歳","1201","0","2","104","93","10","0","11","0","0","0","17","0","0","0","0","0","0","2","0","1","3","0","0","1","0","1","2","1"
"8歳","967","0","1","75","91","11","0","4","0","0","0","12","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","768","0","1","70","81","5","0","1","0","1","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10～14歳","2146","0","6","96","213","5","0","5","0","0","0","10","1","0","0","0","0","0","4","0","0","2","0","0","0","0","0","2","0"
"15～19歳","516","0","1","6","69","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
