"定点報告疾患 月報告分 保健所別"
"東京都"
"集計期間開始月","2002年5月"
"集計期間終了月","2002年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","1","0","0","",""
"中央区","2","1","1","2","0","0","0","0","0","",""
"みなと","0","0","0","0","0","0","0","0","0","",""
"新宿区","14","3","3","12","0","0","40","7","8","",""
"文京","0","0","0","0","0","0","5","6","1","",""
"台東","0","0","0","1","0","0","0","0","0","",""
"墨田区","4","3","2","3","0","0","6","0","0","",""
"江東区","22","4","4","24","0","0","0","0","0","",""
"品川区","4","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","0","1","0","0","0","0","0","0","0","",""
"世田谷","0","0","0","0","0","0","13","0","0","",""
"渋谷区","9","1","0","1","0","0","10","14","0","",""
"中野区","10","1","0","3","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","27","7","7","11","0","0","10","1","0","",""
"長崎","0","0","0","0","0","0","0","0","0","",""
"北区","0","0","0","2","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","9","3","1","2","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","10","2","3","2","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","3","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","8","0","1","",""
"秋川","0","0","0","0","0","0","0","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"多摩川","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","2","1","1","5","0","1","1","0","0","",""
"村山大和","0","0","0","0","0","0","0","0","0","",""
"府中小金井","0","0","0","0","0","0","0","0","0","",""
"狛江調布","0","0","0","0","0","0","0","0","0","",""
"三鷹武蔵野","4","2","2","6","0","1","0","0","0","",""
"多摩小平","0","0","0","0","0","0","0","0","0","",""
"多摩東村山","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","117","29","24","74","0","2","98","28","10","",""


