"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2017年28週
"集計期間終了週",2017年28週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","15","16","31","386"
"RSウイルス感染症","96","82","178","257"
"咽頭結膜熱","144","122","266","257"
"Ａ群溶血性レンサ球菌咽頭炎","317","336","653","257"
"感染性胃腸炎","790","642","1432","257"
"水痘","52","35","87","257"
"手足口病","980","784","1764","257"
"伝染性紅斑","6","16","22","257"
"突発性発しん","98","66","164","257"
"百日咳","0","4","4","257"
"ヘルパンギーナ","198","214","412","257"
"流行性耳下腺炎","47","40","87","257"
"不明発しん症","19","23","42","257"
"川崎病","1","2","3","257"
"急性出血性結膜炎","1","0","1","39"
"流行性角結膜炎","17","11","28","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","1","1","25"
"マイコプラズマ肺炎","2","2","4","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","0","0","0","25"
