"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年21週
"集計期間終了週",2002年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","4","1","5","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","5","6","11","142"
"Ａ群溶血性レンサ球菌咽頭炎","77","61","138","142"
"感染性胃腸炎","344","258","602","142"
"水痘","118","90","208","142"
"手足口病","39","33","72","142"
"伝染性紅斑","41","32","73","142"
"突発性発しん","41","36","77","142"
"百日咳","1","1","2","142"
"風しん","2","1","3","142"
"ヘルパンギーナ","49","59","108","142"
"麻しん（成人麻しん以外）","10","8","18","142"
"流行性耳下腺炎","48","28","76","142"
"不明発しん症","12","8","20","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","16","10","26","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","1","2","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","3","5","8","25"
