"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2010年30週
"集計期間終了週",2010年30週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","2","3","5","283"
"RSウイルス感染症","5","2","7","149"
"咽頭結膜熱","31","24","55","149"
"Ａ群溶血性レンサ球菌咽頭炎","47","49","96","149"
"感染性胃腸炎","244","200","444","149"
"水痘","69","43","112","149"
"手足口病","285","179","464","149"
"伝染性紅斑","13","24","37","149"
"突発性発しん","51","48","99","149"
"百日咳","4","9","13","149"
"ヘルパンギーナ","366","350","716","149"
"流行性耳下腺炎","69","62","131","149"
"不明発しん症","8","9","17","149"
"川崎病","0","0","0","149"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","7","8","15","39"
"細菌性髄膜炎","0","0","0","24"
"無菌性髄膜炎","0","0","0","24"
"マイコプラズマ肺炎","1","6","7","24"
"クラミジア肺炎(オウム病は除く)","0","0","0","24"
