"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年13週
"集計期間終了週",2008年13週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","113","120","233","288"
"RSウイルス感染症","6","6","12","149"
"咽頭結膜熱","19","13","32","149"
"Ａ群溶血性レンサ球菌咽頭炎","142","122","264","149"
"感染性胃腸炎","746","665","1411","149"
"水痘","114","87","201","149"
"手足口病","4","3","7","149"
"伝染性紅斑","13","17","30","149"
"突発性発しん","39","45","84","149"
"百日咳","3","1","4","149"
"ヘルパンギーナ","1","1","2","149"
"流行性耳下腺炎","42","30","72","149"
"不明発しん症","0","5","5","149"
"川崎病","1","2","3","149"
"急性出血性結膜炎","1","0","1","38"
"流行性角結膜炎","4","9","13","38"
"細菌性髄膜炎","0","0","0","22"
"無菌性髄膜炎","0","0","0","22"
"マイコプラズマ肺炎","5","2","7","22"
"クラミジア肺炎(オウム病は除く)","0","0","0","22"
