"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年8月"
"集計期間終了月","2016年8月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","12","0","0"
"1～4歳","0","0","0","0","0","0","9","0","0"
"5～9歳","0","0","0","0","0","0","3","1","0"
"10～14歳","0","0","0","0","0","0","1","0","0"
"15～19歳","1","0","0","0","0","0","0","1","0"
"20～24歳","17","4","5","10","0","0","1","0","0"
"25～29歳","25","3","16","17","0","0","1","0","0"
"30～34歳","25","13","17","19","0","0","0","0","0"
"35～39歳","28","14","14","13","0","0","1","0","0"
"40～44歳","15","13","13","14","0","0","1","0","0"
"45～49歳","9","12","14","7","0","0","0","0","1"
"50～54歳","2","8","5","3","0","0","1","0","0"
"55～59歳","4","6","3","2","0","0","2","0","0"
"60～64歳","1","3","3","2","0","0","2","0","1"
"65～69歳","0","2","0","0","0","0","0","1","0"
"70歳以上","0","2","0","0","0","0","15","1","0"
"合計","127","80","90","87","0","0","49","4","2"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年8月"
"集計期間終了月","2016年8月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","1","0"
"1～4歳","0","0","0","0","0","0","1","1","0"
"5～9歳","0","0","0","0","0","0","2","0","0"
"10～14歳","0","0","0","0","0","0","3","0","0"
"15～19歳","3","0","1","0","0","0","0","0","0"
"20～24歳","33","3","9","5","1","0","1","0","0"
"25～29歳","27","5","7","5","4","0","1","0","0"
"30～34歳","13","10","3","3","1","0","1","0","0"
"35～39歳","11","6","1","1","1","0","1","0","0"
"40～44歳","7","5","2","5","3","0","0","0","0"
"45～49歳","3","2","0","1","0","0","1","1","0"
"50～54歳","0","4","0","0","0","0","1","0","0"
"55～59歳","0","0","1","0","1","0","1","0","0"
"60～64歳","0","1","0","2","0","0","1","0","0"
"65～69歳","0","0","0","0","0","0","2","0","0"
"70歳以上","0","1","0","0","1","0","9","1","0"
"合計","97","37","24","22","12","0","29","4","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2016年8月"
"集計期間終了月","2016年8月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","16","1","0"
"1～4歳","0","0","0","0","0","0","10","1","0"
"5～9歳","0","0","0","0","0","0","5","1","0"
"10～14歳","0","0","0","0","0","0","4","0","0"
"15～19歳","4","0","1","0","0","0","0","1","0"
"20～24歳","50","7","14","15","1","0","2","0","0"
"25～29歳","52","8","23","22","4","0","2","0","0"
"30～34歳","38","23","20","22","1","0","1","0","0"
"35～39歳","39","20","15","14","1","0","2","0","0"
"40～44歳","22","18","15","19","3","0","1","0","0"
"45～49歳","12","14","14","8","0","0","1","1","1"
"50～54歳","2","12","5","3","0","0","2","0","0"
"55～59歳","4","6","4","2","1","0","3","0","0"
"60～64歳","1","4","3","4","0","0","3","0","1"
"65～69歳","0","2","0","0","0","0","2","1","0"
"70歳以上","0","3","0","0","1","0","24","2","0"
"合計","224","117","114","109","12","0","78","8","2"
"定点数","55","55","55","55","55","55","25","25","25"


