"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2025年46週
"集計期間終了週",2025年46週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","9688","9019","18707","418"
"新型コロナウイルス感染症（COVID-19）","183","233","416","418"
"急性呼吸器感染症（ARI）","21346","20676","42022","418"
"RSウイルス感染症","34","31","65","264"
"咽頭結膜熱","17","15","32","264"
"Ａ群溶血性レンサ球菌咽頭炎","373","269","642","264"
"感染性胃腸炎","754","673","1427","264"
"水痘","52","31","83","264"
"手足口病","21","17","38","264"
"伝染性紅斑","19","22","41","264"
"突発性発しん","30","28","58","264"
"ヘルパンギーナ","16","11","27","264"
"流行性耳下腺炎","5","4","9","264"
"不明発しん症","3","7","10","264"
"川崎病","3","3","6","264"
"急性出血性結膜炎","0","1","1","39"
"流行性角結膜炎","9","9","18","39"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","2","2","25"
"マイコプラズマ肺炎","8","8","16","25"
"クラミジア肺炎(オウム病は除く)","2","0","2","25"
"感染性胃腸炎（ロタウイルス）","1","1","2","25"
"インフルエンザ入院","63","70","133","25"
"COVID-19入院","20","12","32","25"
