"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2002年47週
"集計期間終了週",2002年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","3","0","3","178"
"RSウイルス感染症","0","0","0","142"
"咽頭結膜熱","7","7","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","32","36","68","142"
"感染性胃腸炎","632","553","1185","142"
"水痘","77","67","144","142"
"手足口病","15","12","27","142"
"伝染性紅斑","5","9","14","142"
"突発性発しん","28","25","53","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","6","8","14","142"
"麻しん（成人麻しん以外）","1","2","3","142"
"流行性耳下腺炎","23","22","45","142"
"不明発しん症","7","4","11","142"
"川崎病","0","0","0","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","11","5","16","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","4","6","10","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","1","1","25"
