"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年43週
"集計期間終了週",2005年43週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1","1","2","178"
"RSウイルス感染症","20","13","33","142"
"咽頭結膜熱","20","21","41","142"
"Ａ群溶血性レンサ球菌咽頭炎","69","69","138","142"
"感染性胃腸炎","253","204","457","142"
"水痘","59","54","113","142"
"手足口病","28","25","53","142"
"伝染性紅斑","7","18","25","142"
"突発性発しん","44","50","94","142"
"百日咳","1","0","1","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","13","17","30","142"
"麻しん（成人麻しん以外）","0","1","1","142"
"流行性耳下腺炎","76","77","153","142"
"不明発しん症","4","8","12","142"
"川崎病","1","1","2","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","4","7","11","14"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","2","4","6","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
