"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年49週
"集計期間終了週",2024年49週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1742","1683","3425","418"
"新型コロナウイルス感染症（COVID-19）","351","368","719","418"
"RSウイルス感染症","40","26","66","264"
"咽頭結膜熱","44","32","76","264"
"Ａ群溶血性レンサ球菌咽頭炎","409","350","759","264"
"感染性胃腸炎","751","621","1372","264"
"水痘","52","42","94","264"
"手足口病","243","211","454","264"
"伝染性紅斑","432","360","792","264"
"突発性発しん","31","36","67","264"
"ヘルパンギーナ","4","1","5","264"
"流行性耳下腺炎","8","4","12","264"
"不明発しん症","7","5","12","264"
"川崎病","4","0","4","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","15","10","25","39"
"細菌性髄膜炎","1","0","1","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","41","40","81","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","0","1","1","25"
"インフルエンザ入院","22","15","37","25"
"COVID-19入院","52","29","81","25"
