"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2008年33週
"集計期間終了週",2008年33週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","0","0","0","269"
"RSウイルス感染症","5","5","10","137"
"咽頭結膜熱","33","29","62","137"
"Ａ群溶血性レンサ球菌咽頭炎","34","24","58","137"
"感染性胃腸炎","178","146","324","137"
"水痘","31","22","53","137"
"手足口病","76","66","142","137"
"伝染性紅斑","4","2","6","137"
"突発性発しん","35","31","66","137"
"百日咳","0","1","1","137"
"ヘルパンギーナ","113","116","229","137"
"流行性耳下腺炎","31","22","53","137"
"不明発しん症","13","5","18","137"
"川崎病","1","0","1","137"
"急性出血性結膜炎","0","1","1","37"
"流行性角結膜炎","9","6","15","37"
"細菌性髄膜炎","0","0","0","23"
"無菌性髄膜炎","0","0","0","23"
"マイコプラズマ肺炎","0","2","2","23"
"クラミジア肺炎(オウム病は除く)","0","0","0","23"
