"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年38週"
"集計期間終了週","2009年38週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"～5ヶ月","0","1","0","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"～1歳","1","5","0","0","24","0","5","1","23","0","3","1","1","0","0","0","0","0","0","0"
"1歳","11","6","2","1","24","5","24","1","27","0","20","1","1","1","1","0","0","0","0","0"
"2歳","22","3","0","3","17","7","15","0","4","1","7","7","3","0","0","0","0","0","0","0"
"3歳","31","0","0","4","13","1","8","1","0","0","8","5","1","0","0","0","0","0","0","0"
"4歳","40","0","1","8","16","3","10","3","0","0","6","11","1","0","0","0","0","0","0","0"
"5歳","54","0","0","9","17","3","4","1","0","0","4","6","0","0","0","0","0","0","1","0"
"6歳","65","0","0","7","8","3","3","0","0","0","1","2","0","0","0","0","0","0","1","0"
"7歳","75","0","0","5","13","6","1","1","0","0","1","2","0","0","0","0","0","0","0","0"
"8歳","83","0","0","3","19","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"9歳","89","0","0","4","5","0","0","1","0","0","0","2","0","0","0","0","0","0","1","0"
"10～14歳","649","0","0","9","32","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0"
"15～19歳","263","0","0","1","7","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"20～29歳","38","0","0","4","20","1","1","0","0","2","1","2","0","0","0","1","0","0","0","0"
"30～39歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"40～49歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50～59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"70～79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1497","15","3","58","220","29","71","10","54","3","53","43","8","1","1","10","0","0","4","2"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2009年38週"
