"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年47週
"集計期間終了週",2016年47週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","383","345","728","416"
"RSウイルス感染症","44","41","85","263"
"咽頭結膜熱","61","49","110","263"
"Ａ群溶血性レンサ球菌咽頭炎","288","244","532","263"
"感染性胃腸炎","2685","2469","5154","263"
"水痘","75","63","138","263"
"手足口病","95","59","154","263"
"伝染性紅斑","14","20","34","263"
"突発性発しん","58","54","112","263"
"百日咳","2","1","3","263"
"ヘルパンギーナ","16","13","29","263"
"流行性耳下腺炎","82","76","158","263"
"不明発しん症","14","6","20","263"
"川崎病","0","0","0","263"
"急性出血性結膜炎","0","0","0","38"
"流行性角結膜炎","13","10","23","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","17","11","28","25"
"クラミジア肺炎(オウム病は除く)","1","2","3","25"
"感染性胃腸炎（ロタウイルス）","0","0","0","25"
"インフルエンザ入院","1","1","2","25"
