"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年5月"
"集計期間終了月","2018年5月"
"性別","男性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","0"
"1～4歳","0","0","0","0","0","0","1","3","0"
"5～9歳","0","0","0","0","0","0","3","0","0"
"10～14歳","0","0","0","0","0","0","1","1","0"
"15～19歳","4","1","1","3","0","0","0","0","0"
"20～24歳","24","3","7","14","0","0","0","0","0"
"25～29歳","19","10","13","13","0","0","0","0","0"
"30～34歳","14","3","8","10","0","0","1","0","0"
"35～39歳","18","14","15","8","1","0","0","0","0"
"40～44歳","5","11","9","7","0","0","0","0","0"
"45～49歳","19","13","4","7","0","0","2","0","1"
"50～54歳","1","6","1","0","0","0","1","0","0"
"55～59歳","5","3","2","1","0","0","0","0","0"
"60～64歳","1","4","0","2","0","0","2","1","0"
"65～69歳","2","2","3","0","0","0","5","0","0"
"70歳以上","1","3","1","1","0","0","12","1","0"
"合計","113","73","64","66","1","0","35","6","1"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年5月"
"集計期間終了月","2018年5月"
"性別","女性"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","3","0","0"
"1～4歳","0","0","0","0","0","0","1","1","0"
"5～9歳","0","0","0","0","0","0","1","0","0"
"10～14歳","0","0","0","0","0","0","2","0","0"
"15～19歳","3","1","1","2","0","0","0","0","0"
"20～24歳","31","4","9","11","3","0","0","1","0"
"25～29歳","19","6","8","5","4","0","0","0","0"
"30～34歳","22","3","3","1","3","0","2","0","0"
"35～39歳","11","3","0","4","3","0","0","0","0"
"40～44歳","3","2","1","2","1","0","0","0","0"
"45～49歳","4","2","1","1","1","0","0","0","0"
"50～54歳","2","0","0","3","2","0","1","0","0"
"55～59歳","2","3","0","0","0","0","0","0","0"
"60～64歳","0","2","0","1","0","0","0","0","0"
"65～69歳","0","2","0","0","0","0","1","1","0"
"70歳以上","0","2","0","0","0","0","16","3","0"
"合計","97","30","23","30","17","0","27","6","0"


"定点報告疾患 月報告分 年齢別集計表"
"東京都"
"集計期間開始月","2018年5月"
"集計期間終了月","2018年5月"
"性別","男女合計"

"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","0","0"
"1～4歳","0","0","0","0","0","0","2","4","0"
"5～9歳","0","0","0","0","0","0","4","0","0"
"10～14歳","0","0","0","0","0","0","3","1","0"
"15～19歳","7","2","2","5","0","0","0","0","0"
"20～24歳","55","7","16","25","3","0","0","1","0"
"25～29歳","38","16","21","18","4","0","0","0","0"
"30～34歳","36","6","11","11","3","0","3","0","0"
"35～39歳","29","17","15","12","4","0","0","0","0"
"40～44歳","8","13","10","9","1","0","0","0","0"
"45～49歳","23","15","5","8","1","0","2","0","1"
"50～54歳","3","6","1","3","2","0","2","0","0"
"55～59歳","7","6","2","1","0","0","0","0","0"
"60～64歳","1","6","0","3","0","0","2","1","0"
"65～69歳","2","4","3","0","0","0","6","1","0"
"70歳以上","1","5","1","1","0","0","28","4","0"
"合計","210","103","87","96","18","0","62","12","1"
"定点数","55","55","55","55","55","55","25","25","25"


