"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年28週"
"集計期間終了週","2003年28週"
"性別","男性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","2","7","17","6","42","0","4","0","0","31","0","0","0","0","0","4","0","0","0","0","0","1","","","","","",""
"区南部","0","0","4","5","15","7","31","4","3","0","0","57","0","3","1","0","0","0","0","0","0","0","0","1","","","","","",""
"区西南部","0","0","6","5","23","3","21","3","4","0","0","27","1","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区西部","0","0","2","3","31","1","17","0","4","0","0","30","0","0","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","0","0","4","6","10","6","41","5","3","0","3","30","0","3","2","0","0","2","0","0","1","1","0","0","","","","","",""
"区東北部","0","0","3","8","13","10","81","0","4","1","0","35","0","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","11","8","11","4","132","2","4","0","0","25","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","1","11","6","18","2","1","0","0","20","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","11","0","17","4","12","1","2","0","0","32","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","0","6","1","3","0","1","0","0","6","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","4","1","7","2","4","1","2","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","5","3","20","3","24","2","1","0","0","28","0","0","1","0","0","3","0","0","1","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","0","55","47","181","53","426","20","33","1","3","329","2","15","6","0","0","13","0","0","2","1","0","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年28週"
"集計期間終了週","2003年28週"
"性別","女性"

"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","1","5","13","4","29","0","4","0","0","19","0","1","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","0","0","5","3","17","8","34","6","5","0","0","50","0","3","2","0","0","1","0","0","0","0","0","1","","","","","",""
"区西南部","0","0","8","3","18","2","16","2","4","0","0","21","1","2","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区西部","0","0","2","4","42","3","15","1","3","0","0","20","0","0","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区西北部","0","0","2","4","6","5","29","5","4","0","3","28","0","5","3","0","0","2","0","0","1","1","0","0","","","","","",""
"区東北部","0","0","3","5","12","3","60","0","8","1","0","29","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","0","9","7","11","10","78","2","3","0","0","28","0","2","3","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","1","9","4","18","2","1","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","4","0","19","3","9","1","1","0","0","31","0","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","0","1","1","2","1","1","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","4","3","8","2","4","1","6","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","3","1","7","1","10","1","4","0","0","34","0","1","1","1","0","2","0","0","1","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","","","","","",""
"合計","0","0","44","36","163","46","304","22","44","1","4","290","2","17","13","1","0","10","0","0","2","5","0","5","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2003年28週"
