"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2005年11週
"集計期間終了週",2005年11週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1024","1188","2212","178"
"RSウイルス感染症","2","1","3","142"
"咽頭結膜熱","9","11","20","142"
"Ａ群溶血性レンサ球菌咽頭炎","78","69","147","142"
"感染性胃腸炎","389","394","783","142"
"水痘","53","52","105","142"
"手足口病","4","4","8","142"
"伝染性紅斑","10","16","26","142"
"突発性発しん","32","35","67","142"
"百日咳","0","0","0","142"
"風しん","0","0","0","142"
"ヘルパンギーナ","2","1","3","142"
"麻しん（成人麻しん以外）","1","0","1","142"
"流行性耳下腺炎","48","42","90","142"
"不明発しん症","3","3","6","142"
"川崎病","1","0","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","4","11","14"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","2","1","3","25"
"マイコプラズマ肺炎","1","0","1","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
