"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2004年4週
"集計期間終了週",2004年4週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","1769","1702","3471","178"
"RSウイルス感染症","8","7","15","142"
"咽頭結膜熱","8","6","14","142"
"Ａ群溶血性レンサ球菌咽頭炎","74","53","127","142"
"感染性胃腸炎","513","496","1009","142"
"水痘","91","63","154","142"
"手足口病","2","3","5","142"
"伝染性紅斑","31","32","63","142"
"突発性発しん","28","36","64","142"
"百日咳","1","0","1","142"
"風しん","1","1","2","142"
"ヘルパンギーナ","0","0","0","142"
"麻しん（成人麻しん以外）","0","0","0","142"
"流行性耳下腺炎","12","9","21","142"
"不明発しん症","9","5","14","142"
"川崎病","0","1","1","142"
"急性出血性結膜炎","0","0","0","14"
"流行性角結膜炎","7","5","12","14"
"急性脳炎(日本脳炎を除く)","0","0","0","25"
"細菌性髄膜炎","0","1","1","25"
"無菌性髄膜炎","0","0","0","25"
"マイコプラズマ肺炎","0","0","0","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"成人麻しん","0","0","0","25"
