"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2024年25週
"集計期間終了週",2024年25週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","42","35","77","418"
"新型コロナウイルス感染症（COVID-19）","889","1077","1966","418"
"RSウイルス感染症","83","64","147","264"
"咽頭結膜熱","83","69","152","264"
"Ａ群溶血性レンサ球菌咽頭炎","486","375","861","264"
"感染性胃腸炎","663","514","1177","264"
"水痘","31","25","56","264"
"手足口病","845","722","1567","264"
"伝染性紅斑","55","44","99","264"
"突発性発しん","48","38","86","264"
"ヘルパンギーナ","192","163","355","264"
"流行性耳下腺炎","18","14","32","264"
"不明発しん症","10","5","15","264"
"川崎病","2","1","3","264"
"急性出血性結膜炎","0","0","0","39"
"流行性角結膜炎","6","4","10","39"
"細菌性髄膜炎","1","1","2","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","10","5","15","25"
"クラミジア肺炎(オウム病は除く)","0","0","0","25"
"感染性胃腸炎（ロタウイルス）","1","0","1","25"
"インフルエンザ入院","1","0","1","25"
"COVID-19入院","74","61","135","25"
