"定点報告疾患 週報告分 男女別集計表"
"東京都"
"集計期間開始週",2016年21週
"集計期間終了週",2016年21週

"疾病名","男性","女性","男女合計","定点数"
"インフルエンザ","34","38","72","408"
"RSウイルス感染症","18","7","25","257"
"咽頭結膜熱","122","90","212","257"
"Ａ群溶血性レンサ球菌咽頭炎","444","399","843","257"
"感染性胃腸炎","950","864","1814","257"
"水痘","77","66","143","257"
"手足口病","22","15","37","257"
"伝染性紅斑","36","40","76","257"
"突発性発しん","93","122","215","257"
"百日咳","1","2","3","257"
"ヘルパンギーナ","22","9","31","257"
"流行性耳下腺炎","74","47","121","257"
"不明発しん症","12","11","23","257"
"川崎病","4","1","5","257"
"急性出血性結膜炎","0","1","1","38"
"流行性角結膜炎","15","17","32","38"
"細菌性髄膜炎","0","0","0","25"
"無菌性髄膜炎","1","0","1","25"
"マイコプラズマ肺炎","0","5","5","25"
"クラミジア肺炎(オウム病は除く)","1","0","1","25"
"感染性胃腸炎（ロタウイルス）","2","0","2","25"
"インフルエンザ入院","0","1","1","25"
