"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年43週"
"集計期間終了週","2024年43週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","6","1","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","","","","","",""
"中央区","2","0","0","0","1","5","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","3","0","0","3","3","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","4","2","0","0","8","11","0","14","1","0","0","0","0","0","0","1","0","0","8","0","0","0","2","","","","","",""
"文京","2","4","0","2","8","2","11","30","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","1","4","0","0","3","12","0","42","3","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","7","0","0","4","2","0","18","4","0","0","0","0","0","0","0","0","0","8","0","0","0","0","","","","","",""
"江東区","12","9","1","1","12","14","0","75","10","5","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","5","1","0","2","20","1","13","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","2","1","0","0","2","6","0","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","12","13","4","6","11","34","1","58","19","3","6","0","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"世田谷","18","9","2","2","15","17","0","87","2","1","8","0","0","0","0","0","1","0","1","0","0","0","3","","","","","",""
"渋谷区","2","2","0","0","0","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","4","5","0","0","20","9","2","33","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","6","7","0","3","2","11","0","25","9","0","1","0","0","0","0","0","0","0","15","0","0","1","0","","","","","",""
"池袋","3","6","1","1","2","0","0","22","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"北区","16","14","0","1","6","10","1","31","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","5","2","0","8","2","0","32","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","6","0","1","9","9","0","34","9","1","0","0","0","0","0","1","1","1","1","0","0","0","1","","","","","",""
"練馬区","11","12","1","2","9","16","2","78","8","1","1","0","1","0","0","2","0","0","0","0","0","0","0","","","","","",""
"足立","3","18","3","2","6","21","1","58","1","3","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","4","5","0","0","8","10","1","33","2","0","1","0","0","0","0","0","0","0","3","0","0","0","2","","","","","",""
"江戸川","15","8","2","3","20","28","0","51","4","2","1","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","4","12","4","0","27","36","2","106","20","0","3","0","0","0","0","0","0","0","0","0","0","1","8","","","","","",""
"町田市","3","3","0","0","4","10","0","37","5","0","3","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","6","0","0","1","3","1","25","1","1","0","0","0","0","0","0","0","0","5","0","0","0","1","","","","","",""
"南多摩","3","8","1","0","4","7","3","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","12","12","0","0","21","20","3","52","5","0","4","0","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"多摩府中","11","24","1","2","28","30","0","117","21","2","3","0","4","0","0","0","0","1","4","0","0","0","3","","","","","",""
"多摩小平","6","14","4","3","32","24","1","125","8","2","4","0","1","0","0","1","0","0","7","0","0","0","4","","","","","",""
"島しょ","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"合計","172","236","28","30","278","375","31","1276","156","29","43","4","7","0","0","11","2","2","55","0","0","2","33","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2024年43週"
"集計期間終了週","2024年43週"
